timestamp,open,high,low,close,volume,close_denoised,high_denoised,low_denoised,open_denoised,MACD,Signal_Line,SMA_5,SMA_10,SMA_15,SMA_20,SMA_25,SMA_30,SMA_36,RSI_5,RSI_14,RSI_20,RSI_25,ADX_5,ADX_10,ADX_15,ADX_20,ADX_25,ADX_30,ADX_35,WR_5,WR_14,WR_20,WR_25,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower
2015-02-27,3.0915,3.094,3.0915,3.0915,0,3.0914437777343955,3.0953584238386966,3.0889867942567752,3.0907909066509633,0.018109568967502376,0.01941295927081737,3.08996347922722,3.085270101638698,3.080608063251404,3.075055024374419,3.0681012588529746,3.0585765568089798,3.047638081417706,89.85972586823526,95.84648709859914,95.8745528163961,97.89323414522553,78.84278087300355,70.63355653694751,82.81514581525705,80.74574234052169,76.45849716569951,61.77891384571051,57.00231805602313,-42.20503331902253,-12.0343601100744,-7.587535243414005,-4.298719540539898,3.100077410934157,3.075055024374419,3.0500326378146805
2015-03-02,3.0915,3.096,3.0915,3.0945,0,3.0925443935944816,3.09586875197418,3.0910617581280198,3.091948940135093,0.01757430560957607,0.019045228533371317,3.0906302148121028,3.0872470806265375,3.0821781784265023,3.0769182769782657,3.0709220016664007,3.06135813977404,3.0505852021536275,90.72967922732776,95.57829209145056,95.80289114319918,97.69065477935479,69.58376900873661,71.53430814620009,81.9486165074049,80.84498171340131,77.42705374668995,63.141510600345946,58.25317328165842,-33.971822774594926,-10.061849551119773,-6.99805890084334,-4.009630250032214,3.101281473494771,3.0769182769782657,3.0525550804617603
2015-03-03,3.0945,3.0945,3.0905,3.093,0,3.0936693712183416,3.0959336427699453,3.0935068065388696,3.0930103973351337,0.017044207684917545,0.018645024359155125,3.0913982471390646,3.088992964026877,3.0836509095177886,3.0788722976659195,3.073413153996447,3.0641363860111515,3.0535565581212287,91.75062750884977,95.70514457238704,97.52643440516405,97.40099997405116,57.91990225576442,71.9366192130771,80.53667131006273,80.95268432715098,78.1916668211057,64.7315247273617,59.40490745742233,-22.98630280035433,-6.839846453107658,-5.264885013534655,-3.196728235303626,3.1019286227382943,3.0788722976659195,3.0558159725935448
2015-03-04,3.093,3.095,3.092,3.095,0,3.0943501065269436,3.0963092898687843,3.093555982078184,3.0938146564058235,0.0164888310033513,0.018213785684093268,3.092378303048993,3.0904152680607497,3.0851393128009947,3.0807762087707165,3.0754491563179567,3.0669104152880533,3.0564909566647906,100.0,95.78935742677578,97.46463309588208,96.85651915042955,63.61251305737595,71.95060119732463,78.75804113977483,81.01638527830139,78.68463930491147,66.67758624287303,60.39896789680233,-19.58868511244846,-5.851841337521568,-5.1064897747395,-3.1377330822872693,3.102205939405391,3.0807762087707165,3.059346478136042
2015-03-05,3.095,3.0995,3.093,3.093,0,3.0943835711071954,3.096992466450809,3.090648727140406,3.094216479087262,0.015868429816904506,0.017744714507260846,3.0932782440362714,3.0913226036855237,3.08661613709953,3.082444921372529,3.077180800848905,3.069709831566542,3.0593107283534953,100.0,98.38894723112934,97.12781060406365,96.34440846815403,51.86635518839542,68.25831454854193,75.43773350816872,80.18967775088444,78.62389580066755,69.095720735662,61.11221157599495,-32.5880860517591,-7.861534277824647,-7.36185955269868,-4.447537087673326,3.1025504156884147,3.082444921372529,3.0623394270566435
2015-03-06,3.093,3.1,3.093,3.097,0,3.094376051023196,3.0976041511560775,3.086869631236646,3.094555668804818,0.015200893900121137,0.01723595038288736,3.093864698694032,3.091914088960626,3.088134967323809,3.083922222112061,3.078816959238341,3.0723951654931505,3.0619861184572685,99.74484953467831,98.27084549332959,96.75736532814285,96.13185063805145,50.20649956529044,61.000392540062876,72.0858827340483,78.31934503062018,78.06957932241183,71.21750735129025,61.5320848726825,-30.072142556074077,-11.043905301729351,-9.282915458020412,-5.995856784185783,3.102887653877612,3.083922222112061,3.06495679034651
2015-03-09,3.097,3.097,3.068,3.0868,0,3.0941648529189734,3.098315406959103,3.0813818722802333,3.0947549571733894,0.014487812974082193,0.016686322898580627,3.09418879055893,3.0924095026855163,3.089560983937335,3.085180831459609,3.0803723796943983,3.0747997998151555,3.064466251407181,89.37175542363045,96.8768426184007,95.52985329357982,95.49322059826578,52.77186709218677,56.970759943779186,67.31453789647065,75.05837327869031,76.85483073679453,72.66706373816149,61.691916320817235,-24.510854460343104,-17.223898529707487,-11.696349558406311,-8.309307399684473,3.1032965646574273,3.085180831459609,3.0670650982617906
2015-03-10,3.0868,3.0985,3.0868,3.0985,0,3.093658006642307,3.0987256927002034,3.078727160515587,3.094381799437174,0.013723619969264078,0.016093782310521748,3.094186517643723,3.092792382391394,3.090724148565826,3.0862848115492723,3.0819351416614804,3.076875381270993,3.066815170907171,49.60533208073534,92.98037810921801,93.18374518197085,95.90508662444203,58.097681992524635,54.671846962193136,61.70944906874789,71.13252811577927,75.42601440348187,73.52675230870085,61.89820805751766,-25.340290032857574,-25.340290032857574,-14.117620022113792,-11.065034991934793,3.103582910305548,3.0862848115492723,3.0689867127929964
2015-03-11,3.0985,3.0985,3.0935,3.097,0,3.09291412284176,3.09878478977535,3.0794551461467465,3.093436318304163,0.012909202033867917,0.015456866253302988,3.0938993209066865,3.09313881197784,3.091576619009395,3.0873293148274175,3.08340083119791,3.0785241837494115,3.069109396983192,2.2266480952505674,83.64093735165852,90.38609169172327,94.02515250303207,52.37541218615896,53.962790832340374,56.30048531543176,67.21222383856053,73.7055389645201,73.66106434132517,62.397250684747085,-29.268997136003733,-29.268997136003733,-16.327692859586417,-14.374079328593341,3.1034869199238897,3.0873293148274175,3.071171709730945
2015-03-12,3.097,3.097,3.06,3.0865,0,3.0918378814609926,3.0988211286306644,3.0806768691982525,3.092053158998782,0.012038227131475843,0.014773138427316151,3.0933901829774455,3.0933342135068584,3.0920117967828307,3.088309648569009,3.084633973693512,3.0798823645369953,3.0713513040176674,0.0,68.29818059317414,86.6726161359392,90.61314149180433,65.8694695084472,53.16960514034222,51.83713133515447,63.54098418588173,71.6576728537532,73.13177640999771,63.39769535466078,-34.75295237694689,-34.75295237694689,-19.402428356717717,-18.73859340506594,3.1029148183723763,3.088309648569009,3.0737044787656416
2015-03-13,3.0865,3.1,3.0865,3.0885,0,3.09041959545918,3.098735296588395,3.0836449734952023,3.090121265742453,0.01110560297599772,0.0140396313356609,3.0925988918646423,3.0932317952793373,3.092142356595298,3.0892509484590174,3.085657556062577,3.081113948009391,3.0735740404817404,0.0,56.108170507130055,84.21326879814579,85.98942910844315,70.72531294212875,51.09711588792825,48.07280724268101,60.512907239025594,69.31759054876237,71.9974711087068,64.39536431129636,-41.81121978182239,-41.81121978182239,-23.994620130607327,-23.34302960867051,3.1015672345266565,3.0892509484590174,3.0769346623913783
2015-03-16,3.0885,3.095,3.0864,3.0864,0,3.0890576412685573,3.098056633155969,3.0846694894029536,3.089117930390312,0.010139791472257631,0.013259663361796481,3.0915774495345594,3.0928831200467446,3.092132151635197,3.0900651003366413,3.086460155074599,3.0822398913344253,3.0756640851496195,0.0,46.37388752681807,79.39849069522053,80.6327848369088,71.0182950694657,49.49269405840502,44.7300068092424,57.48435970857656,66.56867468202796,70.66186037567921,65.23236242942632,-48.58914529072541,-48.58914529072541,-32.06749935512233,-27.127117149414108,3.099644050425904,3.0900651003366413,3.0804861502473786
2015-03-17,3.0864,3.098,3.0864,3.097,0,3.0877634359058614,3.0967698862266837,3.083299277454962,3.089169679346352,0.00916438067306391,0.012440606823055495,3.09039853538727,3.0922925265154966,3.0919944333900196,3.090642745271187,3.0871075563168717,3.0833457072824455,3.07749012994537,0.0,42.70205693215088,72.60670083240389,75.72377480337127,74.75173958457853,48.43333842588094,42.13449688268811,53.77920625286801,63.39475446049883,69.24942280789178,65.77198864330744,-57.09853726236517,-55.02991077459594,-44.94381832529674,-30.722969654483975,3.097788117263426,3.090642745271187,3.0834973732789477
2015-03-18,3.097,3.099,3.0825,3.0825,0,3.086337301982548,3.09501842754595,3.082384313212691,3.089478332739888,0.00818204415875412,0.011588894289367923,3.0890831712154276,3.091491246061057,3.0917869317237026,3.0909532570609035,3.0876800861050198,3.0843478878674966,3.0790164282513524,0.0,35.865728037536925,63.464486748624765,72.06126372339978,79.8478862842529,48.133317137876055,40.52006328491322,50.2795422103611,60.2554991654128,67.74132279561825,65.86661079558613,-68.80317543198133,-62.12723428554125,-62.12723428554125,-34.68537576755167,3.096545481045862,3.0909532570609035,3.085361033075945
2015-03-19,3.0825,3.094,3.08,3.09,0,3.084876590688041,3.0926716117273547,3.0809823656655504,3.090443514515282,0.007202715307841334,0.010711658492380932,3.087690913060838,3.0905405480191415,3.091453113358185,3.090931575852333,3.0881859014673747,3.0851434635880666,3.080167165534654,0.0,23.61891862050426,48.87889268561486,68.76541260650208,85.16754228658462,52.19418956402816,39.79054840034663,46.923793894376395,57.207887086833864,65.91196091163043,65.60462653545997,-78.06432617005485,-69.39663615848957,-69.39663615848957,-38.74385251238299,3.0966184795633787,3.090931575852333,3.085244672141287
2015-03-20,3.09,3.095,3.08,3.086,0,3.081932032245197,3.090040717309219,3.078087789000048,3.088130600907018,0.00611860276578069,0.009793047346489824,3.085993400418041,3.0892961461413417,3.090818996992238,3.0906051175509837,3.088599438850822,3.0857135301218213,3.081023820379423,0.0,12.869736299351928,32.93713405116509,64.35882623361547,90.36860734575353,60.614555518666386,39.98117878566058,44.36584133720581,54.34378815807126,63.654630334478426,65.12517575130398,-80.74879439624964,-81.45863949736216,-81.45863949736216,-48.23494043848511,3.0975086127745968,3.0906051175509837,3.0837016223273706
2015-03-23,3.086,3.086,3.0729,3.0729,0,3.0773544424202104,3.087122821213751,3.073839021868897,3.0821442568070636,0.00483454494325386,0.008801346865349436,3.0836527606483717,3.0876151050914653,3.0898063335806203,3.090012303888491,3.088782632398987,3.0859922560035615,3.0816872190220046,0.0,4.025174227040608,24.18143224319354,55.812441085535056,96.76926955578719,67.16119668697719,41.01494325230069,42.44590928024154,51.81157769348955,61.48722382761264,64.3790471107944,-84.66948085138479,-85.92824622504027,-85.92824622504027,-70.5058470072916,3.099108099840279,3.090012303888491,3.080916507936703
2015-03-24,3.0729,3.076,3.067,3.067,0,3.071906304065364,3.083640757344774,3.067947674094322,3.074690734173314,0.003339046263461043,0.007708886744537112,3.080481334280272,3.0854399348337713,3.088355462437088,3.0891161586125824,3.088610463073004,3.0860031859774386,3.0821490790927775,0.0,0.14866056249786652,17.75341569217639,44.802788917830405,99.37387689330868,72.8765168081856,42.62147420565977,41.22485968129949,49.89135580933746,59.809688646709084,63.355935667975274,-85.37672777333114,-87.17788459214363,-87.17788459214363,-87.17788459214363,3.101296525238674,3.0891161586125824,3.076935791986491
2015-03-25,3.067,3.068,3.058,3.058,0,3.0651786327596353,3.0796457066738054,3.0601373542366685,3.0646854475513807,0.0015928959126947362,0.0064856885777793095,3.07624960043569,3.0826663858255587,3.086410697519268,3.087902598901699,3.08801252573586,3.085775005160131,3.0824432367398433,0.0,0.0,14.452063676302771,33.09773524056206,100.0,78.23266669876061,44.53932066665812,40.9100889741598,48.608581001092574,58.2946405714904,62.15065184939707,-84.50470700181195,-86.96797662084073,-86.96797662084073,-86.96797662084073,3.1041127684770244,3.087902598901699,3.0716924293263737
2015-03-26,3.058,3.08,3.0578,3.0578,0,3.0636789122346535,3.0790879603008516,3.058153437102103,3.0612639717277736,8.710226480923566e-05,0.005205971314859441,3.0720100647450117,3.079850488902925,3.084363720261098,3.0865923512048914,3.0871472736308685,3.0854899286803144,3.082648987512167,0.0,0.0,12.781668093233506,23.318918711299617,100.0,82.81742308303633,47.42253297651555,41.00798834057929,47.77686554025213,56.865994328522596,60.91481758938132,-82.67185192132638,-86.4131084778441,-86.4131084778441,-86.4131084778441,3.106040972772069,3.0865923512048914,3.067143729637714
2015-03-27,3.0578,3.092,3.0578,3.0833,0,3.0680509036285106,3.0823253729459883,3.0625609373231333,3.065349257802278,-0.0007450211816664165,0.0040157728153118214,3.069233839021675,3.077613619719858,3.0826087104347857,3.085422707499597,3.0863308618451217,3.0853718388792974,3.08284458708321,19.323623719292712,12.542314283164956,19.23321612103095,25.56109235210741,94.41145254325791,84.4273946294748,49.860116987196214,40.70060672820167,46.903319925306604,55.28220326460994,59.2849068571823,-65.83473611912893,-75.66258089801671,-75.66258089801671,-75.66258089801671,3.1063967254868237,3.085422707499597,3.0644486895123704
2015-03-30,3.0833,3.0945,3.0805,3.0805,0,3.0748658783500535,3.0875304650472994,3.069409909043907,3.0716706376905836,-0.0008450434336650936,0.003043609565358012,3.0687361262076434,3.0761944434280073,3.081322112130191,3.0845387817373764,3.0857570683523208,3.085441548033763,3.083123360475363,44.99534551954651,27.175216606250544,29.7871131633555,35.00223361171847,80.41530959656593,82.91817188663734,52.19246242386019,39.64789183133016,45.653574993470194,53.42426287888118,57.51391007936708,-43.11051043309056,-58.90486865669943,-58.90486865669943,-58.90486865669943,3.1057379452204086,3.0845387817373764,3.063339618254344
2015-03-31,3.0805,3.099,3.0805,3.083,0,3.0859461384689153,3.0958305688094434,3.0807777121244535,3.0827267717234177,-3.0201931153772676e-05,0.0024288472659755086,3.0715440930883537,3.076012713684313,3.0808079875852985,3.0841526200999048,3.0856017455077365,3.085766068075562,3.0835942902670546,73.02018404303031,43.235286716329085,42.80704418095393,46.66889394731606,65.6520823819073,77.94995043306372,53.41734297920075,37.534719329619676,43.72254358804931,51.252812680252624,55.53691041920354,-26.234561636236084,-31.659014017815075,-31.659014017815075,-31.659014017815075,3.104928629043934,3.0841526200999048,3.0633766111558756
2015-04-01,3.083,3.093,3.083,3.083,0,3.091265739149975,3.09947265780511,3.086014643481155,3.08816961831632,0.0010327614479073155,0.0021496301023327486,3.0767615143664218,3.0765055574010556,3.0806980953391796,3.083998401731056,3.0856743819946435,3.086137357174287,3.0841411606643026,94.8439376379757,49.48682918657782,47.35587655240007,51.43606608867529,62.104402444460824,71.3717478690427,54.0469981240286,35.10500040280725,41.48788229338889,49.013911152654,53.46078860975363,-19.86223001184951,-19.86223001184951,-19.86223001184951,-19.86223001184951,3.1044996682818478,3.083998401731056,3.0634971351802647
2015-04-02,3.083,3.095,3.0805,3.095,0,3.0898990613987705,3.0978050793068026,3.0841264011193066,3.086921899067145,0.001744805291571172,0.0020686651401736777,3.082005544199245,3.077007804472129,3.0805688406683647,3.083774176245635,3.085674989803763,3.086290318725598,3.0846376885565228,95.27975018242081,49.53268547390638,46.24149534414664,50.011842061097504,58.71330567286336,64.4297532452959,54.10919739280215,33.467852065618736,38.994204257144126,46.96362415967347,51.49098999243927,-25.93646755375192,-23.169837773931548,-23.169837773931548,-23.169837773931548,3.103891697640328,3.083774176245635,3.063656654850942
2015-04-03,3.095,3.095,3.085,3.085,0,3.088248814841457,3.09554721030587,3.082010146423793,3.086101570947752,0.0021511817827817303,0.0020851684686963904,3.0860451264418343,3.0776394827317546,3.0804241219605166,3.083467814436548,3.085547191288045,3.086283239277907,3.085082622117975,88.49896336322203,49.277607544917274,45.0023268989233,47.513578029873635,56.72897426167172,56.75845643708472,53.69009777106033,32.75194038164742,36.670074087880906,45.07624049726756,49.63723376058249,-37.334719631950854,-27.163733421613216,-27.163733421613216,-27.163733421613216,3.1030859594165405,3.083467814436548,3.063849669456556
2015-04-06,3.0875,3.089,3.0765,3.0885,0,3.0837153168845925,3.090688472346345,3.076914540911576,3.0830367650481123,0.002083500517646275,0.0020848348784863495,3.087815014148742,3.078275570178193,3.080067967001585,3.082945337634829,3.0851940282196493,3.086100059318391,3.085419336540908,68.47460113604876,46.582237556961104,42.038229126110885,43.47744156579419,53.42642915557502,48.45569450834877,53.338187987607625,33.35898136627689,34.61991995217231,43.369469781030354,47.928359839830904,-69.85219996370357,-38.13561982152926,-38.13561982152926,-38.13561982152926,3.1019096539554547,3.082945337634829,3.0639810213142034
2015-04-07,3.0885,3.098,3.08,3.08,0,3.08402787047933,3.0917881310371564,3.0768128338328276,3.083704087298234,0.0020316564162814466,0.002074199186044915,3.0874313605508252,3.0794877268195893,3.0798189293064837,3.08246383082668,3.0848083681900884,3.085906681348251,3.0857319272843315,42.724229654220935,48.012817639878456,42.64076227967849,42.79071801541856,54.58696496911782,39.18388702492369,51.91433760713959,34.3842847528969,32.57111559526049,41.68994839508347,46.263493922628165,-68.15934380016492,-37.379183496207894,-37.379183496207894,-37.379183496207894,3.100760156417737,3.08246383082668,3.064167505235623
2015-04-08,3.08,3.098,3.08,3.0895,0,3.0902542684996464,3.099875425403007,3.082847084169574,3.0891435715582887,0.002464463729501265,0.0021522520947388525,3.087229066420759,3.08199529039359,3.0800800604076235,3.0823308381095744,3.0846445346689975,3.085933496065663,3.086122030931129,46.41051952020003,54.276559579134265,48.12452305666134,47.17194210551565,38.15080324402689,33.7245351762178,48.89955531847034,34.67399924321079,30.1544870691808,39.72833131152569,44.27836252227548,-41.71758786987778,-23.060159151504617,-23.060159151504617,-23.060159151504617,3.100343800359408,3.0823308381095744,3.0643178758597407
2015-04-09,3.0895,3.1025,3.0895,3.094,0,3.0965438197499915,3.1091982482527434,3.0889362592281646,3.0943135205848344,0.0032770954444254485,0.002377220764682323,3.0885580180910033,3.0852817811451243,3.08085787567842,3.0825661350240248,3.0847309446147086,3.0861554945183025,3.0865780518634,67.4749418586855,61.032948048628164,53.09093958594402,51.372974042953736,30.213285851527736,29.898123211267166,45.44299195043995,34.602802984626116,27.68740963254937,37.45286167915468,42.09309770660934,-39.07446833525739,-24.790822450898812,-24.790822450898812,-24.790822450898812,3.101213753886453,3.0825661350240248,3.0639185161615967
2015-04-10,3.094,3.127,3.0895,3.115,0,3.1049536050011306,3.1220619380038883,3.0972175949833316,3.1008430894684076,0.004547158958171593,0.0028112084033896693,3.0918989761229385,3.088972051282386,3.0823926471954826,3.0832928355011218,3.0851540467738268,3.0866058220938606,3.087123701589558,82.4090656970676,69.69931620792022,58.74318481441544,56.07398006667078,32.101502986918376,28.88599280370995,42.49683917212279,34.92060585132178,25.802829124896626,35.11907364602876,40.101164363371055,-37.80921924571363,-26.770042735081187,-26.770042735081187,-26.770042735081187,3.104222266420452,3.0832928355011218,3.0623634045817916
2015-04-13,3.115,3.127,3.108,3.108,0,3.1093455427133567,3.1279116589803935,3.1019796377969064,3.104886819139201,0.005840690181372565,0.0034171047589968504,3.097025021288691,3.092420017718717,3.084525387215025,3.084307230573362,3.0857612743656015,3.0871658603978234,3.08770382226848,100.0,77.13190151864359,61.77527301991456,58.31787483184413,49.29119452973068,30.562924195068156,39.850241989782404,35.55886674211661,24.976547800729833,32.97086346935218,38.210004799042245,-36.333743903936195,-26.614950563719415,-26.614950563719415,-26.614950563719415,3.1081736383408183,3.084307230573362,3.060440822805906
2015-04-14,3.108,3.121,3.1065,3.1065,0,3.108667674234369,3.125408321529796,3.1021988088425396,3.105610510212066,0.006733510051208036,0.004080385817448373,3.1019529820396987,3.0946921712952618,3.0869761452262927,3.0853524424897874,3.086361661069284,3.0876658038316904,3.0882442933397103,97.39236630439275,84.54523571971376,62.22043189280546,58.2087830876893,62.89388593084651,34.88103452542459,37.66181776655139,36.81248248823813,24.504769700168325,30.758227172202297,36.28034022719237,-42.70313173221022,-27.586690468687998,-27.586690468687998,-27.586690468687998,3.1115712073438213,3.0853524424897874,3.0591336776357534
2015-04-15,3.1065,3.1225,3.099,3.099,0,3.1075123821485935,3.1214983908179743,3.102341009150995,3.106155473422971,0.0072641285375358855,0.0047171343614730065,3.1054046047694883,3.0963168355951236,3.0897983951855563,3.08641119649809,3.086945591441557,3.088104546352412,3.0887354925776282,91.23913938813232,85.01040325857609,62.41808716792242,57.948018074558924,82.87772759338392,40.05480194528328,36.29367149367223,37.64575960106615,24.09159375632774,28.39618622249923,34.42787999614699,-52.33885210024928,-31.215075081781762,-29.242827988636595,-29.242827988636595,3.1144447704340066,3.08641119649809,3.058377622562173
2015-04-16,3.099,3.125,3.099,3.1124,0,3.1041238493972383,3.1132760791816674,3.1007770453990853,3.1053646617799573,0.0073267990088439205,0.005239067290951866,3.1069206106989373,3.0977393143949703,3.0924947243297285,3.087373559433549,3.087437030159007,3.0884292222954133,3.089143104311516,71.028282123948,79.27182610840465,61.03793715466658,56.52480668004167,91.12120121626042,45.242841132305315,34.799794735038155,37.70327313649629,23.86325749812724,25.911454674260767,32.48637084598261,-77.49970673623481,-40.66170603269288,-34.10036687095971,-34.10036687095971,3.1164860318214234,3.087373559433549,3.058261087045675
2015-04-17,3.1124,3.124,3.1095,3.1095,0,3.1035841945665297,3.111994877957477,3.1010198618344766,3.1055401185590834,0.007249357965736003,0.005641125425911575,3.1066467286120174,3.099272852367478,3.0948636103922635,3.0884561675496163,3.087963614123302,3.088736160413525,3.089523668989175,43.25631892172182,75.94628889599302,62.7693241700798,57.05729000730331,88.36760958787762,51.36658277775687,34.11452229833983,37.17371880142758,23.901992667408557,23.795154730344642,30.502008686950056,-89.65472952458731,-47.608657035870486,-34.873974362919824,-34.873974362919824,3.1183173548110754,3.0884561675496163,3.058594980288157
2015-04-20,3.1095,3.1095,3.1,3.1,0,3.1066559816552504,3.119044379911628,3.1037085203217205,3.1071023984430077,0.007351082106533013,0.0059831167620378245,3.106108816400396,3.101566918844543,3.096982950612609,3.089921244511368,3.088667547738769,3.089152531371401,3.0899462302091987,34.77572806039133,71.87657149299729,67.59299787642578,59.26429922565221,81.21372815635668,59.667097636700376,35.10138878932139,36.62210617141862,24.531285634603314,22.46569658267474,28.628304813643545,-76.13223031982838,-41.59719379801752,-30.470497602746473,-30.470497602746473,3.1203587069538647,3.089921244511368,3.059483782068871
