Date,Close,lag_1,SMA5,DI,close_denoised,Interest Rates - Repo Operations Total,Copper Price (cUS$ per pound),EMBIG Peru (variation in bps)
2015-03-08,0.03184357541899446,0.036933581703289864,3.094133333333333,0.3871353847697818,0.028461137082881973,0.4529781982934038,0.22887547675886716,0.2549751243781095
2015-03-09,0.0286778398510243,0.0381750465549348,3.0945,0.3871353847697818,0.028458813167429355,0.45606716178365614,0.22752615523874475,0.26119402985074625
2015-03-10,0.0395716945996276,0.0286778398510243,3.09296,0.3871353847697818,0.028263014873954023,0.44940445310865634,0.22500572455099085,0.30223880597014924
2015-03-11,0.0381750465549348,0.0395716945996276,3.09406,0.3871353847697818,0.027793126015854753,0.4484428766702002,0.22538760801914412,0.30597014925373134
2015-03-12,0.0283985102420856,0.0381750465549348,3.09446,0.3871353847697818,0.027103483709431362,0.4555133086872722,0.23753150136348206,0.30223880597014924
2015-03-13,0.0302607076350089,0.0283985102420856,3.09316,0.3871353847697818,0.026105717855987462,0.4529485345973343,0.23669135780089734,0.3283582089552239
2015-03-14,0.029608938547485666,0.029019242706393368,3.0925933333333333,0.3871353847697818,0.025667427828488982,0.46028973861795885,0.23633493320817006,0.3358208955223881
2015-03-15,0.028957169459962434,0.029639975170701133,3.092026666666667,0.3871353847697818,0.025229137800990092,0.4676309426385834,0.2359785086154426,0.34328358208955223
2015-03-16,0.0283054003724392,0.0302607076350089,3.09146,0.3871353847697818,0.024790847773491612,0.47497214665920795,0.2356220840227153,0.35074626865671643
2015-03-17,0.0381750465549348,0.0283054003724392,3.09138,0.3871353847697818,0.023528202839290677,0.452111203590721,0.22217978702136165,0.376865671641791
2015-03-18,0.0246741154562384,0.0381750465549348,3.09108,0.3871353847697818,0.022328366304981688,0.4509411185539779,0.21110516711844232,0.39925373134328357
2015-03-19,0.031657356,0.0246741154562384,3.08818,0.3871353847697818,0.021006220969063488,0.45432757681736247,0.2328725234561277,0.3656716417910448
2015-03-20,0.0279329608938545,0.031657356,3.0888799999999996,0.3871353847697818,0.0196520195202481,0.45298307077948446,0.24576670174477758,0.3582089552238806
2015-03-21,0.023867163252637966,0.030415890964618164,3.088713333333333,0.3871353847697818,0.01874206893101223,0.4513308639506204,0.2546308915746411,0.34950248756218905
2015-03-22,0.019801365611421436,0.029174425929236334,3.0885466666666663,0.3871353847697818,0.017832118341775945,0.4496786571217563,0.26349508140450434,0.34079601990049757
2015-03-23,0.0157355679702049,0.0279329608938545,3.08838,0.3871353847697818,0.016922167752540074,0.4480264502928923,0.2723592712343678,0.332089552238806
2015-03-24,0.010242086,0.0157355679702049,3.08568,0.3871353847697818,0.01267835941314399,0.45394463961995624,0.27762926282547296,0.3283582089552239
2015-03-25,0.001862197,0.010242086,3.07968,0.3871353847697818,0.007627479830557097,0.46769207789512734,0.27862215997737705,0.30970149253731344
2015-03-26,0.001675978,0.001862197,3.0747799999999996,0.3871353847697818,0.0013903662656581815,0.473487002082294,0.2932101073831907,0.291044776119403
2015-03-27,0.025418994,0.001675978,3.06834,0.38058252662936487,0.0,0.47576035137817296,0.2803788237288242,0.30223880597014924
2015-03-28,0.024549968687771366,0.009590316666666666,3.06816,0.38222824615871304,0.001351067136956633,0.48261002487065097,0.2785457832388446,0.2947761194029851
2015-03-29,0.023680943375542735,0.017504655333333334,3.06798,0.3838739656880613,0.0027021342739128543,0.4894596983631289,0.27671274274886476,0.2873134328358209
2015-03-30,0.0228119180633141,0.025418994,3.0678,0.3855196852174095,0.004053201410869487,0.4963093718556069,0.27487970225888514,0.2798507462686567
2015-03-31,0.0251396648044694,0.0228119180633141,3.06932,0.3877644250031146,0.010371252538603446,0.4997734040199816,0.2657908759862469,0.2873134328358209
2015-04-01,0.0251396648044694,0.0251396648044694,3.07252,0.382898951632539,0.020643579700472408,0.4842794275590852,0.26105552145261457,0.2947761194029851
2015-04-02,0.036312849,0.0251396648044694,3.07752,0.3782984978418728,0.025575294116934946,0.4842794275590852,0.25830596054926336,0.27238805970149255
2015-04-03,0.0270018621973928,0.036312849,3.0849599999999997,0.3750079190203048,0.024308269621605514,0.4842794275590852,0.25830596054926336,0.2873134328358209
2015-04-04,0.028088144009931502,0.03320918673246427,3.0852399999999998,0.36996361836171227,0.023798297462329393,0.47758842353435066,0.25830596054926336,0.2748756218905472
2015-04-05,0.0291744258224702,0.030105524464928535,3.08552,0.36491931770311975,0.023288325303053276,0.4708974195096161,0.25830596054926336,0.2624378109452737
2015-04-06,0.0302607076350089,0.0270018621973928,3.0858,0.35987501704452723,0.022778353143777155,0.46420641548488156,0.25830596054926336,0.25
2015-04-07,0.0223463687150835,0.0302607076350089,3.0874,0.3690901518106595,0.01857542165110378,0.4564292102984675,0.26433971907667503,0.27238805970149255
2015-04-08,0.0311918063314711,0.0223463687150835,3.0868,0.37699079342890457,0.01886518451068324,0.45514038441760996,0.26647826629627547,0.26865671641791045
2015-04-09,0.03538175,0.0311918063314711,3.0881,0.3829139567814368,0.024637576290517087,0.4743571986262506,0.26571449935996894,0.26119402985074625
2015-04-10,0.0549348230912478,0.03538175,3.0879000000000003,0.41185850183823836,0.030468515948233736,0.4961825198592404,0.26647826629627547,0.26865671641791045
2015-04-11,0.0527622594661701,0.04189944103041593,3.0897333333333337,0.4109825679028671,0.03306737387316951,0.499042561145248,0.2642633423381426,0.26990049751243783
2015-04-12,0.0505896958410924,0.04841713206083187,3.0915666666666666,0.41010663396749575,0.0356662317981053,0.5019026024312556,0.26204841838000953,0.27114427860696516
2015-04-13,0.0484171322160147,0.0549348230912478,3.0934,0.4092307000321245,0.038265089723041074,0.5047626437172632,0.25983349442187664,0.27238805970149255
2015-04-14,0.0470204841713219,0.0484171322160147,3.0972999999999997,0.40857657741354725,0.04233678303805069,0.5047626437172632,0.24532192364234093,0.2798507462686567
2015-04-15,0.040037244,0.0470204841713219,3.1026,0.398064886230088,0.04170834230523536,0.5048708923527786,0.24593293698932808,0.2873134328358209
2015-04-16,0.052513966,0.040037244,3.1045000000000003,0.39544432203086877,0.040637289988295563,0.4961825198592404,0.26632551304371976,0.30597014925373134
2015-04-17,0.0498137802607074,0.052513966,3.10818,0.39347555986680566,0.037495836931487336,0.4961825198592404,0.2704498542303647,0.3208955223880597
2015-04-18,0.046865301055245036,0.051613904086902467,3.107813333333333,0.4002646392033406,0.03732906855493121,0.499042561145248,0.2664273486576782,0.31343283582089554
2015-04-19,0.04391682184978267,0.05071384217380494,3.1074466666666667,0.40705371853987554,0.0371623001783755,0.5019026024312556,0.26240484308499146,0.30597014925373134
2015-04-20,0.0409683426443203,0.0498137802607074,3.10708,0.41384279787641043,0.03699553180181937,0.5047626437172632,0.25838233751230494,0.29850746268656714
2015-04-21,0.0470204841713219,0.0409683426443203,3.10548,0.4118709516835988,0.03984333515737683,0.5016818017631748,0.2542579963256598,0.2798507462686567
2015-04-22,0.0502793296089381,0.0470204841713219,3.10548,0.44537506459034465,0.042396687020528505,0.5026807959953395,0.24692583414123215,0.2537313432835821
2015-04-23,0.056331471,0.0502793296089381,3.10768,0.5261135868584595,0.04593167643328567,0.5397447743650123,0.24814786117197013,0.26119402985074625
2015-04-24,0.056331471,0.056331471,3.1085000000000003,0.5221681667391944,0.048033214844710695,0.5199396584066177,0.2619720416414771,0.2574626865671642
2015-04-25,0.057883302206083134,0.056331471,3.108966666666667,0.5222076255299316,0.04808562117493779,0.5220644594084481,0.2637796232560307,0.2587064676616916
2015-04-26,0.05943513341216627,0.056331471,3.109433333333333,0.5222470843206688,0.048138027505164466,0.5241892604102786,0.2655872048705845,0.25995024875621886
2015-04-27,0.0609869646182494,0.056331471,3.1098999999999997,0.522286543111406,0.04819043383539155,0.526314061412109,0.26739478648513815,0.26119402985074625
2015-04-28,0.0595903165735567,0.0609869646182494,3.1142,0.5183539345968562,0.048607746469011844,0.5195995635078929,0.2719010111399366,0.2462686567164179
2015-04-29,0.056610801,0.0595903165735567,3.1169,0.5192732679591492,0.04860139042199066,0.47453105296970993,0.27381042848070314,0.23880597014925373
2015-04-30,0.0623836126629422,0.056610801,3.1182600000000003,0.5278082975577136,0.05016682354265939,0.4956414869938716,0.2955014078553471,0.25
2015-05-01,0.0600558659217873,0.0623836126629422,3.1195600000000003,0.5310883430115745,0.05371482594808764,0.4956414869938716,0.31337355322198485,0.24253731343283583
2015-05-02,0.059497206614524865,0.061607697082557235,3.119826666666667,0.5396550869217217,0.05505894314531809,0.506046391611889,0.31337355322198485,0.24004975124378114
2015-05-03,0.05893854730726243,0.060831781502172264,3.120093333333333,0.5482218308318689,0.05640306034254854,0.5164512962299064,0.31337355322198485,0.23756218905472634
2015-05-04,0.058379888,0.0600558659217873,3.12036,0.5567885747420162,0.057747177539778996,0.5268562008479237,0.31337355322198485,0.23507462686567165
2015-05-05,0.085195531,0.058379888,3.1198,0.574330405430208,0.06287268834937183,0.5286318426569628,0.32070571540641246,0.23507462686567165
2015-05-06,0.077094972,0.085195531,3.1253,0.5861311381278638,0.06714213273610638,0.5110404502041347,0.319254558160077,0.21641791044776118
2015-05-07,0.087057728,0.077094972,3.1296999999999997,0.5776068244496565,0.07030039068871179,0.5186142161674446,0.324830056256294,0.2462686567164179
2015-05-08,0.078957169,0.087057728,3.135,0.5619024626979094,0.07381906608139761,0.5186142161674446,0.3186435448130898,0.22761194029850745
2015-05-09,0.079950341,0.08435754166666666,3.136353333333333,0.5619005771092704,0.07494101690119613,0.5157684637521809,0.31693779870024014,0.22014925373134328
2015-05-10,0.080943513,0.08165735533333333,3.1377066666666664,0.5618986915206315,0.07606296772099465,0.5129227113369171,0.31523205258739045,0.2126865671641791
2015-05-11,0.081936685,0.078957169,3.1390599999999997,0.5618968059319926,0.07718491854079317,0.5100769589216535,0.3135263064745408,0.20522388059701493
2015-05-12,0.082402235,0.081936685,3.14412,0.5533773551897933,0.07808061255443853,0.5010837438975491,0.3265103437182266,0.22388059701492538
2015-05-13,0.088919926,0.082402235,3.14352,0.5553443805379752,0.07637629923393194,0.5010837438975491,0.321622235595275,0.22388059701492538
2015-05-14,0.077746741,0.088919926,3.14606,0.5533854257113455,0.0727288845179822,0.5010837438975491,0.31902542794447963,0.22388059701492538
2015-05-15,0.076815642,0.077746741,3.1440600000000005,0.5520688187149021,0.06645776029683684,0.5010837438975491,0.31245703303312217,0.25
2015-05-16,0.071384233,0.07743637466666667,3.1424400000000006,0.5461586819482938,0.06556661670019986,0.5039933427327988,0.31383181342867056,0.23880597014925373
2015-05-17,0.06595282400000001,0.07712600833333333,3.14082,0.5402485451816855,0.06467547310356289,0.5069029415680485,0.31520659382421895,0.22761194029850745
2015-05-18,0.060521415,0.076815642,3.1392,0.5343384084150772,0.06378432950692592,0.5098125404032982,0.31658137421976734,0.21641791044776118
2015-05-19,0.067783985,0.060521415,3.1346,0.5225123583823542,0.06513924086464098,0.5098125404032982,0.2993202425368804,0.22014925373134328
2015-05-20,0.083054004,0.067783985,3.1314599999999997,0.525397285187136,0.06690658172835755,0.5098125404032982,0.2898495331328523,0.208955223880597
2015-05-21,0.075418994,0.083054004,3.1302,0.5145124023271408,0.07067503425930471,0.5098125404032982,0.294737641255804,0.22388059701492538
2015-05-22,0.084729981,0.075418994,3.1296999999999997,0.5112292438069911,0.07271056362235194,0.5098125404032982,0.28824562263396103,0.22388059701492538
2015-05-23,0.084729981,0.07852265633333333,3.131733333333333,0.5011709927688016,0.07265357339535748,0.5098125404032982,0.28824562263396103,0.22388059701492538
2015-05-24,0.084729981,0.08162631866666667,3.133766666666667,0.4911127417306122,0.07259658316836261,0.5098125404032982,0.28824562263396103,0.22388059701492538
2015-05-25,0.084729981,0.084729981,3.1358,0.4810544906924226,0.07253959294136815,0.5098125404032982,0.28824562263396103,0.22388059701492538
2015-05-26,0.086126629,0.084729981,3.141,0.47777823221776283,0.07329152129051351,0.5098125404032982,0.27862215997737705,0.2462686567164179
2015-05-27,0.080540037,0.086126629,3.1449399999999996,0.4928775377595301,0.07404316947455405,0.5098125404032982,0.27106086757735187,0.2462686567164179
2015-05-28,0.073091248,0.080540037,3.1444,0.4791002702865118,0.07418810871372006,0.5098125404032982,0.2759489757003036,0.25
2015-05-29,0.080260708,0.073091248,3.1439,0.480407303206363,0.07399414750177544,0.5145526465993747,0.27159550463482474,0.26119402985074625
2015-05-30,0.080664184,0.075481068,3.14358,0.4845625824612383,0.07367711891544947,0.509037225664845,0.2655872050950935,0.2549751243781095
2015-05-31,0.08106766,0.077870888,3.14326,0.4887178617161136,0.07336009032912391,0.5035218047303154,0.2595789055553623,0.24875621890547261
2015-06-01,0.081471136,0.080260708,3.1429400000000003,0.49287314097098883,0.07304306174279794,0.4980063837957857,0.25357060601563103,0.24253731343283583
2015-06-02,0.070763501,0.081471136,3.14224,0.4768603472244333,0.07123183064086541,0.4792867122398258,0.25784770045483213,0.22388059701492538
2015-06-03,0.085195531,0.070763501,3.13894,0.4460183171509009,0.07098150344262533,0.49251765138925274,0.2568548036396915,0.21641791044776118
2015-06-04,0.085195531,0.085195531,3.13994,0.4355193337340018,0.07237743507787683,0.4751793959675627,0.2510501753278773,0.24253731343283583
2015-06-05,0.089385475,0.085195531,3.14254,0.42606589876453316,0.07416188905661773,0.48811799263837646,0.24654395067307888,0.23134328358208955
2015-06-06,0.089230292,0.086592179,3.143193333333333,0.4271600796586391,0.07508426629963495,0.48811799263837646,0.24606023159096718,0.23880597014925373
2015-06-07,0.089075109,0.087988827,3.1438466666666667,0.4282542605527451,0.07600664354265259,0.48811799263837646,0.2455765125088553,0.2462686567164179
2015-06-08,0.088919926,0.089385475,3.1445,0.4293484414468511,0.07692902078566981,0.48811799263837646,0.2450927934267436,0.2537313432835821
2015-06-09,0.075884544,0.088919926,3.1460999999999997,0.42304498310951144,0.07815608795504914,0.48811799263837646,0.25639654354526026,0.2574626865671642
2015-06-10,0.082402235,0.075884544,3.1472,0.42724787909772194,0.07757312249866424,0.48811799263837646,0.2650271093867038,0.27238805970149255
2015-06-11,0.077653631,0.082402235,3.1466,0.4226528686359456,0.07687603737019123,0.5133471972001834,0.24371801314344968,0.2798507462686567
2015-06-12,0.091247672,0.077653631,3.14498,0.41805925681568884,0.07540453175065015,0.5133471972001834,0.24104482920313983,0.2798507462686567
2015-06-13,0.086654252,0.082184978,3.145113333333333,0.4149953369669315,0.07537863596862286,0.5133471972001834,0.2345273517058709,0.2873134328358209
2015-06-14,0.082060832,0.086716325,3.145246666666667,0.4119314171181741,0.07535274018659598,0.5133471972001834,0.228009874208602,0.2947761194029851
2015-06-15,0.077467412,0.091247672,3.1453800000000003,0.4088674972694168,0.07532684440456869,0.5133471972001834,0.22149239671133306,0.30223880597014924
2015-06-16,0.094972067,0.077467412,3.14292,0.399675200528651,0.07695324835218544,0.5133471972001834,0.22019399305431714,0.3246268656716418
2015-06-17,0.088454376,0.094972067,3.14702,0.4049291199635474,0.07870513516619432,0.5133471972001834,0.21973573295988588,0.3246268656716418
2015-06-18,0.088454376,0.088454376,3.14832,0.3977062072741639,0.08117530283465692,0.5133471972001834,0.22156877333761085,0.2798507462686567
2015-06-19,0.088919926,0.088454376,3.15064,0.4088701396855749,0.08380552980055361,0.5133471972001834,0.2065989424636439,0.30223880597014924
2015-06-20,0.09310986997144623,0.08860955933333334,3.1504733333333332,0.40996474283391127,0.08468620352914487,0.5133471972001834,0.2057333400256334,0.291044776119403
2015-06-21,0.09729981394289247,0.08876474266666666,3.150306666666667,0.41105934598224764,0.08556687725773653,0.5133471972001834,0.20486773758762272,0.2798507462686567
2015-06-22,0.1014897579143387,0.088919926,3.15014,0.412153949130584,0.08644755098632777,0.5133471972001834,0.2040021351496122,0.26865671641791045
2015-06-23,0.1072625698324021,0.1014897579143387,3.1552999999999995,0.4246241788441611,0.08987448911818846,0.5227307939267959,0.216069651867672,0.2537313432835821
2015-06-24,0.1013035381750464,0.1072625698324021,3.15794,0.4233120026500022,0.0939519185941682,0.5282532945112173,0.22217978702136165,0.26865671641791045
2015-06-25,0.1028864059590315,0.1013035381750464,3.1607,0.42856168986341453,0.09626025933630243,0.5518093630389818,0.2146184949581003,0.27611940298507465
2015-06-26,0.1033519553072621,0.1028864059590315,3.1638,0.4209510485789328,0.09668401575999881,0.5819556840391195,0.21698617205653464,0.2537313432835821
2015-06-27,0.10173805087150807,0.10304158907510837,3.1648333333333336,0.43144874206824824,0.09654990473966463,0.5819556840391195,0.21881921265876875,0.27114427860696516
2015-06-28,0.10012414643575403,0.10319677219118523,3.1658666666666666,0.44194643555756374,0.09641579371933003,0.5819556840391195,0.22065225326100305,0.2885572139303483
2015-06-29,0.098510242,0.1033519553072621,3.1669,0.4524441290468792,0.09628168269899584,0.5819556840391195,0.22248529386323715,0.30597014925373134
2015-06-30,0.105679702048417,0.098510242,3.16626,0.4524455695605837,0.09441089618776269,0.577468960592996,0.2154586385206848,0.291044776119403
2015-07-01,0.1066108007448787,0.105679702048417,3.16592,0.4534966927854978,0.09462926211613625,0.5523589697738518,0.22072862977502633,0.2574626865671642
2015-07-02,0.1075418994413404,0.1066108007448787,3.16706,0.4637294020391102,0.09722845299806732,0.5349571841096328,0.22156877333761085,0.2574626865671642
2015-07-03,0.1066108007448787,0.1075418994413404,3.1680599999999997,0.43486201940579766,0.09994028858592277,0.5011393658540092,0.22164515030065243,0.2574626865671642
2015-07-04,0.10614525139664777,0.1072315332091865,3.168293333333333,0.4468936799940083,0.10118247553170803,0.5124736942160347,0.21189439304242952,0.2748756218905472
2015-07-05,0.10567970204841684,0.1069211669770326,3.1685266666666663,0.45892534058221895,0.10242466247749331,0.5238080225780601,0.20214363578420652,0.2922885572139304
2015-07-06,0.1052141527001859,0.1066108007448787,3.16876,0.4709570011704296,0.10366684942327857,0.5351423509400858,0.1923928785259835,0.30970149253731344
2015-07-07,0.1145251396648041,0.1052141527001859,3.1702000000000004,0.48013948634341425,0.10477273315298258,0.5536072860891942,0.17261131615534273,0.31716417910447764
2015-07-08,0.1152700186219739,0.1145251396648041,3.1720999999999995,0.484073753627448,0.10277488707167717,0.5536072860891942,0.16260597003060534,0.3208955223880597
2015-07-09,0.1117318435754191,0.1152700186219739,3.17396,0.47095537334939463,0.10013704458363545,0.5536072860891942,0.19330939871484606,0.2947761194029851
2015-07-10,0.09264432,0.1117318435754191,3.17486,0.4637426379454309,0.09585820923017922,0.5536072860891942,0.19109447486896766,0.26119402985074625
2015-07-11,0.09450651733333333,0.10536933571694607,3.17386,0.46374038455266087,0.09521655030367046,0.5536072860891942,0.19333485770252662,0.2624378109452737
2015-07-12,0.09636871466666667,0.09900682785847303,3.17286,0.4637381311598909,0.09457489137716212,0.5536072860891942,0.19557524053608552,0.26368159203980096
2015-07-13,0.098230912,0.09264432,3.17186,0.4637358777671209,0.09393323245065337,0.5536072860891942,0.19781562336964448,0.26492537313432835
2015-07-14,0.1044692737430166,0.098230912,3.17036,0.4817097034286548,0.09487184579481726,0.5536072860891942,0.1820820255593708,0.26865671641791045
2015-07-15,0.1066108007448787,0.1044692737430166,3.1682,0.48367971541684396,0.09592122710210384,0.5536072860891942,0.19651721971262864,0.30223880597014924
2015-07-16,0.1145251396648041,0.1066108007448787,3.1663400000000004,0.45546778653244413,0.09816419141996452,0.5536072860891942,0.18628274337229384,0.30223880597014924
2015-07-17,0.1027001862197392,0.1145251396648041,3.16694,0.4594054021907924,0.10012930380350195,0.5536072860891942,0.17635377387383452,0.30223880597014924
2015-07-18,0.1061762880198634,0.11058348851644913,3.16766,0.4596224101804871,0.10059730432423099,0.5536072860891942,0.17431706215593792,0.2997512437810946
2015-07-19,0.10965238981998761,0.10664183736809417,3.16838,0.45983941817018176,0.10106530484496046,0.5536072860891942,0.17228035043804144,0.29726368159203975
2015-07-20,0.1131284916201118,0.1027001862197392,3.1691000000000003,0.46005642615987646,0.1015333053656895,0.5536072860891942,0.17024363872014486,0.2947761194029851
2015-07-21,0.1052141527001859,0.1131284916201118,3.1723000000000003,0.4663548556014312,0.10400725190340883,0.5536072860891942,0.17795768437272577,0.30597014925373134
2015-07-22,0.1201117318435751,0.1052141527001859,3.17246,0.47291538190498517,0.10719420418841931,0.5536072860891942,0.15886351231211365,0.3208955223880597
2015-07-23,0.1238361266294227,0.1201117318435751,3.17536,0.47882160691223363,0.10876020256430295,0.5523197068856147,0.15725960181322232,0.34701492537313433
2015-07-24,0.1154562383612662,0.1238361266294227,3.17736,0.4735780246218158,0.10870630011561963,0.551543071769435,0.1396165866621821,0.3582089552238806
2015-07-25,0.11312849162011164,0.1210428305400372,3.1782733333333337,0.4678912115593129,0.10843503575595106,0.551543071769435,0.13785992279848044,0.3656716417910448
2015-07-26,0.11080074487895707,0.1182495344506517,3.179186666666667,0.46220439849680994,0.10816377139628208,0.551543071769435,0.1361032589347787,0.373134328358209
2015-07-27,0.1084729981378025,0.1154562383612662,3.1801000000000004,0.45651758543430704,0.10789250703661352,0.551543071769435,0.13434659507107705,0.3805970149253731
2015-07-28,0.1219739292364989,0.1084729981378025,3.1791,0.46505049396800774,0.10573630163061146,0.551543071769435,0.1419078871343385,0.3656716417910448
2015-07-29,0.110707635009311,0.1219739292364989,3.1826999999999996,0.4598017053177183,0.10545235615878992,0.551543071769435,0.15145497350140807,0.3358208955223881
2015-07-30,0.1094040968342646,0.110707635009311,3.1807000000000003,0.46767246648792676,0.10728081406374367,0.5549860111693541,0.14213701734993592,0.3283582089552239
2015-07-31,0.1236499068901304,0.1094040968342646,3.1776000000000004,0.45651642139837234,0.10917592196114344,0.5522885660907273,0.13892919635215334,0.34328358208955223
2015-08-01,0.1214773432650527,0.11415270018621987,3.178186666666667,0.45485528938796516,0.11009719648081781,0.5566405214538179,0.13671427239402034,0.3482587064676617
2015-08-02,0.119304779639975,0.11890130353817513,3.1787733333333335,0.45319415737755786,0.11101847100049178,0.5609924768169086,0.13449934843588746,0.3532338308457711
2015-08-03,0.1171322160148973,0.1236499068901304,3.17936,0.4515330253671507,0.11193974552016617,0.5653444321799992,0.1322844244777545,0.3582089552238806
2015-08-04,0.1280260707635006,0.1171322160148973,3.18122,0.4469388751425028,0.11438305670166961,0.5671205844216293,0.1382418063788882,0.35447761194029853
2015-08-05,0.1280260707635006,0.1280260707635006,3.18252,0.4594084055353201,0.11627762213976442,0.5778930884392379,0.13152065754144784,0.34701492537313433
2015-08-06,0.1382681564245809,0.1280260707635006,3.1862199999999996,0.4600618899191449,0.11885139917030159,0.5712254694908484,0.13052776072630728,0.3694029850746269
2015-08-07,0.1275605214152699,0.1382681564245809,3.19242,0.468332361527516,0.12180365089222225,0.5678702764773356,0.12602153607150887,0.3843283582089552
2015-08-08,0.12802607076350084,0.13469894475481056,3.1927,0.4674568260517241,0.12287356634951101,0.569356086688335,0.12675984402013504,0.3818407960199005
2015-08-09,0.12849162011173176,0.13112973308504025,3.19298,0.4665812905759322,0.12394348180680018,0.5708418968993345,0.12749815196876113,0.37935323383084574
2015-08-10,0.1289571694599627,0.1275605214152699,3.19326,0.4657057551001403,0.12501339726408894,0.5723277071103341,0.1282364599173873,0.376865671641791
2015-08-11,0.1452513966480446,0.1289571694599627,3.1969,0.4853860508113577,0.12863089784594303,0.5811744410493285,0.12670892638153755,0.39925373134328357
2015-08-12,0.1378026070763502,0.1452513966480446,3.1966,0.4932536573880363,0.13249957744435112,0.5811744410493285,0.12105705132227922,0.39552238805970147
2015-08-13,0.147113594040968,0.1378026070763502,3.1987,0.4952083690123355,0.13664122021212152,0.5811744410493285,0.1279309534122755,0.3805970149253731
2015-08-14,0.1610800744878955,0.147113594040968,3.2006,0.5050244126848352,0.1412605510508013,0.5811744410493285,0.1291529804430135,0.3917910447761194
2015-08-15,0.16201117318435745,0.15176908752327717,3.2030000000000003,0.49955941896693257,0.14295837488978927,0.578628672101656,0.12635250178881027,0.39552238805970147
2015-08-16,0.16294227188081944,0.15642458100558632,3.2054,0.49409442524902986,0.1446561987287777,0.5760829031539838,0.12355202313460704,0.39925373134328357
2015-08-17,0.1638733705772814,0.1610800744878955,3.2078,0.48862943153112715,0.14635402256776567,0.5735371342063114,0.12075154448040382,0.40298507462686567
2015-08-18,0.1662011173184359,0.1638733705772814,3.2142000000000004,0.48797565819362415,0.1518568771654474,0.5640028616993688,0.10539983013828351,0.4141791044776119
2015-08-19,0.1752327746741153,0.1662011173184359,3.222700000000001,0.49151249630364374,0.1578189016617843,0.5614791325289259,0.10631635032714598,0.44402985074626866
2015-08-20,0.1820297951582867,0.1752327746741153,3.23074,0.5246802067616122,0.16582604287830474,0.6109569439640912,0.11456503270043619,0.4664179104477612
2015-08-21,0.1894785847299811,0.1820297951582867,3.23824,0.542367723843227,0.17605159680872137,0.6991511415898068,0.11235010885455778,0.4925373134328358
