date,Close,lag_1,SMA5,DI
2000-08-07,0.1089045483664317,0.1087764253683534,0.9082,-0.0012509761280175002
2000-08-08,0.0995515695067263,0.0994234465086483,0.90084,5.0133508455729725e-16
2000-08-09,0.100832799487508,0.100960922485586,0.90196,0.0012479350512245996
2000-08-10,0.1094170403587442,0.1094170403587442,0.90874,0.0
2000-08-11,0.1024983984625238,0.1026265214606021,0.9032,-0.0024973467756968003
2000-08-13,0.1019859064702113,0.1019859064702113,0.9029,-0.0004161776423846006
2000-08-14,0.1068545803971812,0.1068545803971812,0.90666,0.0
2000-08-15,0.1188981422165278,0.1190262652146059,0.91622,0.001254127557274001
2000-08-16,0.1177450352338242,0.1176169122357462,0.9151,0.0004179881368754001
2000-08-17,0.1192825112107622,0.1194106342088403,0.91656,-0.0004181183836498995
2000-08-18,0.1068545803971812,0.1064702114029467,0.90654,0.00041667995985270045
2000-08-20,0.1080076873798845,0.1080076873798845,0.90756,0.0041685429560693
2000-08-21,0.1014734144778986,0.1013452914798205,0.9024,0.0008321740139088001
2000-08-22,0.0900704676489427,0.090198590647021,0.8936400000000001,-0.0012445214282532993
2000-08-23,0.1001921844971169,0.1001921844971169,0.90156,0.0004159855425275999
2000-08-24,0.0973734785393976,0.0975016015374758,0.8993399999999999,0.0016624802508243015
2000-08-25,0.1013452914798205,0.1010890454836641,0.9022400000000002,-0.0029126404760945997
2000-08-27,0.1037796284433054,0.1039077514413835,0.90432,0.0024979484604798
2000-08-28,0.0971172325432414,0.0972453555413195,0.89914,0.0020780714427753996
2000-08-29,0.0898142216527866,0.0899423446508647,0.89354,0.0004147920841263003
2000-08-30,0.0912235746316463,0.091095451633568,0.89444,0.0045639320901789
2000-08-31,0.0846893017296603,0.0846893017296603,0.88946,-0.0012427923286272994
2000-09-01,0.0975016015374758,0.097757847533632,0.8995,-0.0037410843979284996
2000-09-03,0.1005765534913516,0.1003203074951952,0.90174,0.0012479801469312008
2000-09-04,0.0957078795643817,0.0957078795643817,0.89792,0.001661648124747
2000-09-05,0.0835361947469568,0.0834080717488787,0.8886,0.0037261808385498
2000-09-06,0.0594490711082638,0.0594490711082638,0.8698,0.0020567363787254
2000-09-07,0.0625240230621395,0.0623959000640614,0.8721399999999999,-0.0004117472834655996
2000-09-08,0.0580397181294041,0.0581678411274821,0.8688,-0.0049356490253978005
2000-09-10,0.0577834721332477,0.0576553491351696,0.8682000000000001,-0.0037009952234059
2000-09-11,0.0445868033311978,0.0447149263292758,0.85806,0.0016389601942006999
2000-09-12,0.0509929532351054,0.0509929532351054,0.8631399999999999,-0.0008209737557625003
2000-09-13,0.0458680333119794,0.0459961563100574,0.85914,-0.0016394837125045993
2000-09-14,0.0530429212043561,0.0530429212043561,0.86462,-0.004518099734876901
2000-09-15,0.0386931454196026,0.0385650224215246,0.8533,-0.0069550383282312
2000-09-17,0.0402306213965406,0.0401024983984623,0.85456,0.0032731491936871006
2000-09-18,0.0385650224215246,0.0384368994234463,0.8532,-0.002454470277369201
2000-09-19,0.0343369634849453,0.0345932094811016,0.8503999999999999,0.0012258264530190998
2000-09-20,0.0315182575272259,0.0313901345291478,0.84784,0.005306374499861299
2000-09-21,0.0465086483023702,0.0466367713004483,0.8596400000000001,0.00040995897986160004
2000-09-22,0.0705957719410632,0.0693145419602816,0.87766,-0.0037135829093836014
2000-09-24,0.0745675848814859,0.0746957078795642,0.88148,-0.0008260982854333011
2000-09-25,0.067008327994875,0.0668802049967967,0.8754399999999999,0.0008243239482859004
2000-09-26,0.0759769378603458,0.0758488148622675,0.88254,-0.0016529460540383005
2000-09-27,0.0776425368353619,0.0775144138372836,0.88386,0.00041338997950140025
2000-09-28,0.0741832158872515,0.0743113388853298,0.8812599999999999,0.0
2000-09-29,0.0758488148622675,0.0764894298526583,0.883,-0.0012396245273389
2000-10-01,0.0762331838565022,0.0763613068545803,0.8826600000000001,-0.0020661561437050006
2000-10-02,0.0695707879564382,0.0696989109545163,0.8777000000000001,0.00041247497669510014
2000-10-03,0.0696989109545163,0.0695707879564382,0.8775600000000001,-0.0008250817145395006
2000-10-04,0.0657270980140933,0.0655989750160153,0.87462,0.0012362092092031997
2000-10-05,0.0600896860986546,0.0599615631005763,0.87012,0.006171487897234901
2000-10-06,0.0566303651505444,0.0567584881486225,0.86758,-0.0045226348629979
2000-10-08,0.0595771941063418,0.0597053171044201,0.86994,-0.0004114339036901996
2000-10-09,0.0572709801409352,0.0571428571428569,0.8679600000000001,0.0020555204961219004
2000-10-10,0.0639333760409992,0.0640614990390773,0.87324,-0.0012357363163214997
2000-10-11,0.0568866111467007,0.0570147341447788,0.8677400000000001,-0.0032887208396784
2000-10-12,0.0506085842408712,0.0504804612427929,0.8628,0.0
2000-10-13,0.0392056374119154,0.0390775144138371,0.85372,-0.0016364664351610995
2000-10-15,0.0411274823830876,0.0409993593850093,0.8553599999999999,0.0008186490154688999
2000-10-16,0.0330557335041639,0.0329276105060856,0.8488999999999999,-0.0036768864323549998
2000-10-17,0.0401024983984623,0.0399743754003842,0.85448,-0.0004092300819956004
2000-10-18,0.0213965406790517,0.0212684176809736,0.8399999999999999,-0.0028504456793243997
2000-10-19,0.0306213965406789,0.0308776425368353,0.8474,0.004897693965819801
2000-10-20,0.0239590006406147,0.0238308776425366,0.8419800000000001,0.0032592169018907
2000-10-22,0.0215246636771297,0.0213965406790517,0.84006,0.0016286642487209008
2000-10-23,0.0171684817424726,0.0172966047405507,0.83674,0.0012201063553916001
2000-10-24,0.0180653427290198,0.0180653427290198,0.8377000000000001,-0.0016273478379143997
2000-10-25,0.0058936579115949,0.0058936579115949,0.82804,0.0024329895490004
2000-10-26,0.0084561178731581,0.0087123638693142,0.8300999999999998,-0.0004057785780930993
2000-10-27,0.0207559256886609,0.0210121716848172,0.83972,-0.0065159909163703
2000-10-29,0.0230621396540677,0.0230621396540677,0.84132,-0.0012220834344052007
2000-10-30,0.0226777706598333,0.022549647661755,0.8410399999999999,0.00040735227910419954
2000-10-31,0.0316463805253042,0.0319026265214603,0.84826,-0.0016334642088544002
2000-11-01,0.0470211402946827,0.0471492632927608,0.86008,-0.0024604028489617997
2000-11-02,0.0468930172966046,0.0470211402946827,0.8599399999999999,0.0004100273159873
2000-11-03,0.0557335041639972,0.0558616271620755,0.8667400000000001,-0.0024655819073284
2000-11-05,0.054708520179372,0.0548366431774502,0.86592,-0.003697791699801299
2000-11-06,0.0504804612427929,0.0503523382447148,0.86266,0.0020518840532135997
2000-11-07,0.0493273542600896,0.0491992312620115,0.86172,-0.008205611600148002
2000-11-08,0.0407431133888531,0.0409993593850093,0.85518,0.0024554790850083
2000-11-09,0.0558616271620755,0.0557335041639972,0.8667,0.0008218883948375999
2000-11-10,0.0468930172966046,0.0471492632927608,0.86012,-0.0159929566366425
2000-11-12,0.0518898142216526,0.0517616912235745,0.86362,-0.0032844363744775
2000-11-13,0.0462524023062138,0.0463805253042921,0.8593400000000001,-0.0098402962780192
2000-11-14,0.0454836643177449,0.045611787315823,0.8588999999999999,-0.0032788884771812
2000-11-15,0.0442024343369633,0.0442024343369633,0.8578800000000001,-0.0020488419024181003
2000-11-16,0.0379244074311337,0.0377962844330557,0.8528399999999999,-0.0016360656963278998
2000-11-17,0.0319026265214603,0.0317745035233822,0.8485799999999999,-0.0073520665076446
2000-11-19,0.0343369634849453,0.0342088404868672,0.84992,0.0036765864951591003
2000-11-20,0.0361306854580396,0.0361306854580396,0.8514800000000001,0.0016351317472841007
2000-11-21,0.0312620115310697,0.0313901345291478,0.8477,0.004082331606044601
2000-11-22,0.0274183215887251,0.0272901985906468,0.84454,-0.0024473347719526995
2000-11-23,0.0185778347213323,0.0187059577194104,0.8378599999999998,-0.003255626090384301
2000-11-24,0.0211402946828953,0.0211402946828953,0.83978,-0.0036645523694113996
2000-11-26,0.023190262652146,0.0230621396540677,0.84092,-0.0020367059132195995
2000-11-27,0.0371556694426646,0.0370275464445866,0.8523799999999999,-3.9985376121265404e-16
2000-11-28,0.0443305573350414,0.0443305573350414,0.8579399999999999,-0.004097266718097
2000-11-29,0.0459961563100574,0.0458680333119794,0.8591799999999999,-0.00040989775406429993
2000-11-30,0.0688020499679691,0.068673926969891,0.87686,0.0008247570139560002
2000-12-01,0.0732863549007045,0.0713645099295321,0.87988,0.0156808862717007
2000-12-03,0.0725176169122356,0.0727738629083918,0.8802199999999999,0.0004127972390686003
2000-12-04,0.0821268417680971,0.0822549647661754,0.8875,0.0033112889819991
2000-12-05,0.0743113388853298,0.0743113388853298,0.8812199999999999,0.0
2000-12-06,0.08609865470852,0.0862267777065981,0.8905799999999999,0.0008286824746018993
2000-12-07,0.0852017937219731,0.0849455477258165,0.88956,0.0008285194218614995
2000-12-08,0.0827674567584879,0.0826393337604098,0.88764,0.027290241597019295
2000-12-10,0.0762331838565022,0.0763613068545803,0.88292,-0.0012398808493300998
2000-12-11,0.0707238949391413,0.0705957719410632,0.87844,0.0037130792623674995
2000-12-12,0.0680333119795002,0.0680333119795002,0.8765000000000001,-0.004948762070417501
2000-12-13,0.0709801409352979,0.0711082639333759,0.8787200000000001,0.0024756229837442
2000-12-14,0.0900704676489427,0.0896860986547083,0.89344,-0.0033184351591615006
2000-12-15,0.0922485586162715,0.0921204356181932,0.8952600000000001,0.00041504696648600025
2000-12-17,0.0940422805893657,0.0939141575912874,0.89666,0.002906521824011201
2000-12-18,0.0919923126201152,0.0918641896220371,0.8951399999999999,-0.00041504938989359984
2000-12-19,0.0964766175528506,0.0963484945547723,0.8985199999999999,0.0016620295536380995
2000-12-20,0.1095451633568225,0.1095451633568225,0.90876,-0.0020853908978677007
2000-12-21,0.1192825112107622,0.1194106342088403,0.91656,0.0004181252120491995
2000-12-22,0.1277386290839204,0.1276105060858423,0.92298,-0.0012575419386014995
2000-12-26,0.1409352978859703,0.1408071748878923,0.93322,0.007990329554069201
2000-12-27,0.1363228699551568,0.1361947469570785,0.92982,-0.0025211330288384005
2000-12-28,0.135682254964766,0.1358103779628443,0.92928,-0.0008402451775135992
2000-12-29,0.1460602178090966,0.1461883408071749,0.9374400000000002,0.0071612803257409
2001-01-02,0.163741191543882,0.1636130685458037,0.95104,0.0025397569515506003
2001-01-03,0.1378603459320946,0.1377322229340165,0.9308,0.0021012565005045997
2001-01-04,0.1716848174247276,0.172069186418962,0.9575,0.0118778736101744
2001-01-05,0.1725816784112745,0.1727098014093528,0.95776,0.0008487722684491
2001-01-07,0.1707879564381804,0.1706598334401023,0.95638,-0.0033935729397107997
2001-01-08,0.1554131966688019,0.15554131966688,0.9447,-0.0008448071580591
2001-01-09,0.1518257527226136,0.1518257527226136,0.94218,-0.0037976482093710004
2001-01-10,0.1495195387572068,0.1496476617552851,0.94018,-0.0021084312288356
2001-01-21,0.1434977578475336,0.1442664958360024,0.93576,-0.002105327799172999
2001-01-22,0.1547725816784113,0.154644458680333,0.9441,-0.0021110785768489997
2001-01-23,0.1454196028187058,0.1452914798206277,0.9366,0.0008422043637974002
2001-01-24,0.1258167841127482,0.1259449071108263,0.92142,0.003769612378370899
2001-01-25,0.1278667520819987,0.1277386290839204,0.92312,-0.003353643293958101
2001-01-26,0.1287636130685456,0.1285073670723893,0.92394,-0.005032114829508201
2001-01-28,0.1300448430493272,0.129916720051249,0.92466,-0.005033552042406
2001-01-29,0.1206918641896219,0.1206918641896219,0.91744,0.00041825325026379964
2001-01-30,0.1327354260089683,0.1327354260089683,0.92692,0.0025179591974579998
2001-01-31,0.1511851377322228,0.1510570147341448,0.94106,-0.0059064785207225
2001-02-01,0.1460602178090966,0.146444586803331,0.93772,-0.005899588416646901
2001-02-02,0.1449071108263933,0.144778987828315,0.93644,0.0021053959428647996
2001-02-04,0.1487508007687379,0.1487508007687379,0.9393,-0.0008431440721454993
2001-02-05,0.1458039718129404,0.1458039718129404,0.9371200000000002,-3.9985376121265404e-16
2001-02-06,0.1361947469570785,0.1360666239590005,0.9295,0.001680450424013
2001-02-07,0.1351697629724533,0.1352978859705316,0.92886,0.0008399320235107999
2001-02-08,0.1222293401665597,0.1221012171684816,0.9187,0.0
2001-02-09,0.129019859064702,0.1292761050608584,0.92414,-0.010486742706895
2001-02-11,0.1349135169762971,0.1349135169762971,0.9285,-0.001259820496482
2001-02-12,0.1368353619474696,0.1369634849455476,0.9302,0.0029412330440281003
2001-02-13,0.1242793081358102,0.1245355541319666,0.92042,-0.0020938506573263006
2001-02-14,0.1217168481742472,0.1215887251761691,0.91818,-0.0016738248233806007
2001-02-15,0.1071108263933375,0.1071108263933375,0.90674,-0.0008335468128952998
2001-02-16,0.1196668802049967,0.1197950032030747,0.91664,-0.0016727434439113
2001-02-18,0.1162075592568865,0.1160794362588084,0.91396,-0.0016712636319938003
2001-02-19,0.1277386290839204,0.1277386290839204,0.92314,0.0025144738967417
2001-02-20,0.1094170403587442,0.1095451633568225,0.90898,-0.013349958849831499
2001-02-21,0.1081358103779626,0.1082639333760409,0.90762,-0.0020843303892210995
2001-02-22,0.1041639974375399,0.1040358744394618,0.9046,-0.0037480778095409003
2001-02-23,0.1204356181934656,0.1208199871877,0.91768,-0.0016731925284121
2001-02-25,0.1201793721973094,0.1201793721973094,0.917,-0.0012547569637050004
2001-02-26,0.1146700832799485,0.1151825752722612,0.91286,0.0112683772844242
2001-02-27,0.1204356181934656,0.1203074951953875,0.91724,-0.0004182293075104997
2001-02-28,0.1300448430493272,0.1303010890454836,0.9247,0.0025160933464845004
2001-03-01,0.1369634849455476,0.1370916079436257,0.93024,0.0004202302209593998
2001-03-02,0.1436258808456116,0.1434977578475336,0.93518,-0.0012628098754223
2001-03-04,0.139782190903267,0.1396540679051889,0.93252,-0.007993275999848299
2001-03-05,0.1335041639974374,0.1336322869955155,0.92762,0.001679198334149
2001-03-06,0.1450352338244713,0.144778987828315,0.93646,0.0058938220487482
2001-03-07,0.1376040999359382,0.1377322229340165,0.93082,-0.006305192821091
2001-03-08,0.1409352978859703,0.1408071748878923,0.93312,-0.0033652585379006
2001-03-09,0.1404228058936578,0.1402946828955795,0.93304,0.0008411550832129995
2001-03-11,0.1409352978859703,0.1408071748878923,0.93316,-0.00042064084009559976
2001-03-12,0.1345291479820627,0.1347853939782188,0.92854,0.00041992853870800005
2001-03-13,0.1169762972453554,0.1168481742472773,0.91462,-0.0029255134555891994
2001-03-14,0.1113388853299166,0.1115951313260728,0.9108,-0.0070956926875254
2001-03-15,0.0953235105701473,0.0953235105701473,0.89768,0.0020769035141362992
2001-03-16,0.0949391415759126,0.0949391415759126,0.89742,0.0070599516906898994
2001-03-18,0.094170403587444,0.0944266495836001,0.8968999999999999,-0.0024918074845187
2001-03-19,0.0985265855221011,0.0986547085201792,0.9002399999999999,-0.0024948187693827
2001-03-20,0.1108263933376041,0.1108263933376041,0.90964,-0.0045896945514841
2001-03-21,0.0936579115951312,0.0937860345932093,0.89648,-0.00041523566861299994
2001-03-22,0.081870595771941,0.081998718770019,0.8873200000000001,-0.0008278138934784997
2001-03-23,0.0854580397181292,0.0855861627162073,0.8900399999999999,0.0016571463115661001
2001-03-25,0.0881486226777705,0.0880204996796925,0.8920200000000001,-5.004677228193088e-16
2001-03-26,0.092632927610506,0.092632927610506,0.8957200000000001,-0.0029061093231791003
2001-03-27,0.090198590647021,0.0903267136450991,0.8937200000000001,0.0008296544941864001
2001-03-28,0.081870595771941,0.081998718770019,0.8873599999999999,0.0004138870874239005
2001-03-29,0.0718770019218448,0.0722613709160793,0.8796800000000001,-0.0045415001455466
2001-03-30,0.0720051249199229,0.0717488789237665,0.87926,0.0070137496504685
2001-04-01,0.0695707879564382,0.0696989109545163,0.8777800000000001,-0.0049506989722529
2001-04-02,0.0763613068545803,0.0763613068545803,0.8828400000000001,0.0028924143084944004
2001-04-03,0.0940422805893657,0.0939141575912874,0.8966800000000001,0.0012457800663366004
2001-04-04,0.1067264573991029,0.1065983344010248,0.90648,-0.0008334394665013003
2001-04-05,0.0940422805893657,0.0939141575912874,0.89674,-0.0008305126075709999
2001-04-06,0.1036515054452273,0.1032671364509929,0.90372,0.0016649461334465997
2001-04-08,0.1026265214606021,0.1024983984625238,0.90332,0.0008324520615939001
2001-04-09,0.0937860345932093,0.0939141575912874,0.89656,0.0004152309268241998
2001-04-10,0.0852017937219731,0.0853299167200511,0.88988,-0.0012428449366574
2001-04-11,0.0834080717488787,0.0835361947469568,0.8884000000000001,-0.001242176789543901
2001-04-12,0.0894298526585521,0.0895579756566302,0.8930400000000001,-0.0004147680532812
2001-04-13,0.0846893017296603,0.084561178731582,0.8893599999999999,-0.0024857899456805005
2001-04-16,0.081998718770019,0.081998718770019,0.88734,0.0
2001-04-17,0.0749519538757206,0.0750800768737987,0.8817600000000001,0.0024784157796982
2001-04-18,0.0809737347853938,0.0811018577834721,0.8865000000000001,-0.0020689810859025994
2001-04-19,0.0940422805893657,0.094170403587444,0.8967400000000001,0.0012456556065007004
2001-04-20,0.1012171684817424,0.1010890454836641,0.90232,-0.0020808486953499006
2001-04-22,0.1085201793721972,0.1085201793721972,0.9079,0.003334854776261
2001-04-23,0.0953235105701473,0.0953235105701473,0.8975799999999999,0.0
2001-04-24,0.0891736066623958,0.0890454836643177,0.8928800000000001,0.0012440864814425006
2001-04-25,0.094298526585522,0.094298526585522,0.89682,-0.0008305903167938004
2001-04-26,0.1042921204356179,0.1041639974375399,0.90462,0.0012492175151439001
2001-04-27,0.0866111467008328,0.0864830237027545,0.8908400000000001,-0.0016575168805978997
2001-04-29,0.0869955156950672,0.0871236386931453,0.89132,9.003214840319629e-16
2001-04-30,0.0823830877642535,0.0822549647661754,0.8875399999999999,0.0012417915108420994
2001-05-01,0.0909673286354899,0.091095451633568,0.89428,0.0037343746265775003
2001-05-02,0.0930172966047404,0.0931454196028185,0.89598,-0.0024913002324931004
2001-05-03,0.0863549007046764,0.0863549007046764,0.89062,0.0012431151317381997
2001-05-04,0.0900704676489427,0.090198590647021,0.89376,-0.0066379819522797995
2001-05-06,0.0877642536835361,0.0878923766816142,0.89184,0.0029014938612124
2001-05-07,0.0863549007046764,0.0864830237027545,0.8906600000000001,-0.0008287866672818996
2001-05-08,0.0780269058295963,0.0781550288276744,0.8842399999999999,0.0020672161324495997
2001-05-09,0.0811018577834721,0.0811018577834721,0.88658,0.0024827522609312002
2001-05-10,0.0749519538757206,0.0748238308776425,0.88174,0.0020654605881714003
2001-05-11,0.0685458039718127,0.068673926969891,0.87684,0.0020619733064986996
2001-05-13,0.0667520819987186,0.0667520819987186,0.8754200000000001,0.0008243490029844003
2001-05-14,0.065470852017937,0.0653427290198589,0.87432,0.0016481032323300993
2001-05-15,0.0672645739910313,0.067136450992953,0.87572,0.00041220874527589987
2001-05-16,0.0795643818065341,0.079436258808456,0.88534,0.0
2001-05-17,0.0757206918641895,0.0758488148622675,0.8825200000000001,-0.0020663426620196003
2001-05-18,0.0734144778987828,0.0737988468930173,0.88086,0.0028903136395531997
2001-05-20,0.0740550928891734,0.0740550928891734,0.88128,-0.0012391248798943998
2001-05-21,0.0659833440102497,0.0659833440102497,0.87486,-0.0020607063659971994
2001-05-22,0.0540679051889814,0.0541960281870594,0.86554,-4.0072112295064244e-16
2001-05-23,0.0420243433696347,0.0424087123638692,0.8563000000000001,-0.005732204464484999
2001-05-24,0.0447149263292758,0.0445868033311978,0.85814,-0.0020486076510142
2001-05-25,0.0448430493273541,0.0447149263292758,0.85824,0.0020486152488240006
2001-05-27,0.0458680333119794,0.0457399103139011,0.8590199999999999,-0.0012295847511912998
2001-05-28,0.0457399103139011,0.045611787315823,0.85892,-0.0020490859013357005
2001-05-29,0.0435618193465725,0.0435618193465725,0.85738,-0.0008192861406066
2001-05-30,0.0416399743754003,0.0417680973734784,0.85592,-0.0016378424881364007
2001-05-31,0.0297245355541317,0.0295964125560537,0.84642,0.0016323219232461002
2001-06-01,0.0310057655349134,0.0311338885329914,0.84794,-0.0020416049050648996
2001-06-03,0.0354900704676488,0.0356181934657269,0.8510199999999999,0.002861005455765
2001-06-04,0.0276745675848812,0.0278026905829595,0.84496,-0.001631599557597
2001-06-05,0.0372837924407429,0.0374119154388212,0.8523999999999999,-0.0008178796025956996
2001-06-06,0.0301089045483662,0.0299807815502881,0.84672,-0.0020407485105756002
2001-06-07,0.0327994875080075,0.0326713645099294,0.84888,0.0057168576985856
2001-06-08,0.0351057014734144,0.0352338244714924,0.8506,-0.0020434826881973994
2001-06-10,0.0362588084561177,0.0362588084561177,0.8516600000000001,0.0040873208309756
2001-06-11,0.0254964766175527,0.0254964766175527,0.8431199999999999,-0.00040764482640080063
2001-06-12,0.0374119154388212,0.0374119154388212,0.8524,0.0004089262153734001
2001-06-13,0.041511851377322,0.0417680973734784,0.8558600000000001,-0.0008188091465848998
2001-06-14,0.0500960922485584,0.0500960922485584,0.8624,-0.00041035844505320045
2001-06-15,0.0495836002562457,0.0494554772581676,0.86198,-0.0012308704711238997
2001-06-17,0.0508648302370273,0.0509929532351054,0.8630000000000001,0.0016417034448513003
2001-06-18,0.0465086483023702,0.0463805253042921,0.8596400000000001,-0.0016398084005212997
2001-06-19,0.0388212684176809,0.0386931454196026,0.8535600000000001,0.0008181560279936001
2001-06-20,0.0413837283792439,0.0413837283792439,0.85572,-0.0016376539123219005
2001-06-21,0.0390775144138371,0.038949391415759,0.8537399999999999,-0.0012273507688690998
2001-06-22,0.0436899423446508,0.0438180653427289,0.85746,0.0020478606845595994
2001-06-24,0.0470211402946827,0.0470211402946827,0.8599399999999999,0.00041000950720380003
2001-06-25,0.0502242152466367,0.0500960922485584,0.86236,0.0020515220590439
2001-06-26,0.0503523382447148,0.0503523382447148,0.86266,0.0008207563572685001
2001-06-27,0.048174247277386,0.0480461242793079,0.86066,0.0
2001-06-28,0.0290839205637409,0.0289557975656629,0.8459,0.0032638817900211
2001-06-29,0.0338244714926327,0.0336963484945547,0.8496600000000001,0.0016341439951623
2001-07-01,0.0319026265214603,0.0320307495195386,0.8482199999999999,0.0004083349433265998
2001-07-02,0.0313901345291478,0.0313901345291478,0.8477400000000002,0.0020412868934783
2001-07-03,0.0303651505445226,0.0302370275464445,0.84698,0.0020408338828939
2001-07-04,0.0276745675848812,0.0275464445868032,0.84498,-0.0040799037412441
2001-07-05,0.0170403587443945,0.0169122357463162,0.83654,0.0020333284123574998
2001-07-06,0.0317745035233822,0.0317745035233822,0.84764,0.004898247434158801
2001-07-08,0.0313901345291478,0.0315182575272259,0.8478399999999999,-0.0012248893338119007
2001-07-09,0.0344650864830236,0.0345932094811016,0.85028,0.0
2001-07-10,0.0393337604099934,0.0394618834080715,0.8541599999999999,-0.0024552932093667
2001-07-11,0.0438180653427289,0.0439461883408069,0.8576,0.0016385626363755001
2001-07-12,0.0368994234465085,0.0371556694426646,0.8522399999999999,-0.0020445856197854008
2001-07-13,0.0404868673926968,0.040614990390775,0.8549599999999999,0.0028646266826477997
2001-07-15,0.0407431133888531,0.0407431133888531,0.85512,0.0016371772045496004
2001-07-16,0.0370275464445866,0.0370275464445866,0.8522399999999999,-0.0004089237076146
2001-07-17,0.0466367713004483,0.0465086483023702,0.85968,-0.0008199594519282
