date,Close,lag_1,SMA5,DI,close_denoised,STOXX,Oil_WTI_Fut,1Y_Maturity
6/22/00,0.1450352338244713,0.1449071108263933,0.93646,-0.000421167,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/23/00,0.1452914798206277,0.1451633568225494,0.93648,0.001263357,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/24/00,0.1449711723254323,0.14477898782831505,0.93628,-3.63E-08,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/25/00,0.1446508648302369,0.1443946188340807,0.93608,-0.00126343,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/26/00,0.1478539397821907,0.1479820627802688,0.9387799999999998,-0.00084294,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/27/00,0.1566944266495835,0.1566944266495835,0.9458,-0.001267636,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/28/00,0.1541319666880203,0.1542600896860986,0.9435,0.00548762,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/29/00,0.1656630365150544,0.1655349135169761,0.95256,0.001694288,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
6/30/00,0.1672005124919922,0.1674567584881485,0.95384,-0.003390235,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/1/00,0.16764894298526575,0.16771300448430476,0.95408,-0.00127128,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/2/00,0.1680973734785393,0.16796925,0.95432,0.000847675,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/3/00,0.1600256245996156,0.1601537475976937,0.94842,0.001691603,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/4/00,0.165406791,0.165278668,0.95236,0.000847129,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/5/00,0.166303652,0.1661755285073669,0.95298,0.000847273,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/6/00,0.1629724535554131,0.162844331,0.95048,-0.005079725,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/7/00,0.1592568866111465,0.1593850096092246,0.94774,-0.000422806,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/8/00,0.1607943625880844,0.1607943625880843,0.9488099999999999,0.001057928,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/9/00,0.1623318385650223,0.162203716,0.94988,0.002538662,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/10/00,0.1680973734785393,0.1680973734785393,0.95456,-0.002543495,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/11/00,0.162844331,0.1625880845611786,0.95054,-0.003809227,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/12/00,0.1516976297245353,0.1518257527226136,0.9417,0.000843842,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/13/00,0.1436258808456116,0.1434977578475336,0.93524,0,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/14/00,0.1479820627802688,0.1477258167841126,0.93854,0.00210686,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/15/00,0.1476617552850735,0.14759769378603443,0.9384,0.001264153,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/16/00,0.1473414477898782,0.1474695707879563,0.93826,0.000421446,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/17/00,0.1443946188340807,0.1445227418321588,0.93612,0.002105219,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/18/00,0.1310698270339525,0.1311979500320306,0.9256,0,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/19/00,0.1297885970531709,0.12991672,0.92464,-0.000838857,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/20/00,0.1399103139013451,0.1399103139013451,0.93248,0.000420597,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/21/00,0.1450352338244713,0.1451633568225494,0.93666,-0.003369879,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/22/00,0.1450352338244713,0.14503523382447137,0.93658,-0.002316742,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/23/00,0.1450352338244713,0.1449071108263933,0.9365,-0.001263605,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/24/00,0.1405509288917359,0.1405509288917359,0.9330200000000002,0.000420592,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/25/00,0.1510570147341448,0.1511851377322228,0.94106,0.006746859,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/26/00,0.1540038436899422,0.1538757206918641,0.9435,-0.000844389,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/27/00,0.1391415759128762,0.1392696989109545,0.93192,-0.004625571,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/28/00,0.1288917360666239,0.1286354900704676,0.9237,0.000419266,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/29/00,0.129019859,0.12889173606662385,0.92388,0.000209633,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/30/00,0.1291479820627801,0.1291479820627801,0.92406,-9.00E-16,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
7/31/00,0.1333760409993591,0.1335041639974374,0.9274,-0.000419798,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/1/00,0.1197950032030747,0.1197950032030747,0.9168,0,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/2/00,0.1200512491992311,0.1195387572069184,0.91662,0.004599194,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/3/00,0.1046764894298526,0.1049327354260087,0.90512,0.002915389,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/4/00,0.1090326713645097,0.1085201793721972,0.9081,0.006253504,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/5/00,0.1092889173606661,0.10903267136450985,0.9084300000000001,0.00250115,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/6/00,0.1095451633568225,0.1095451633568225,0.90876,-0.001251203,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/7/00,0.1089045483664317,0.1087764253683534,0.9082,-0.001250976,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/8/00,0.09955157,0.099423447,0.90084,5.0133508455729725e-16,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/9/00,0.100832799,0.100960922,0.90196,0.001247935,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/10/00,0.1094170403587442,0.1094170403587442,0.90874,0,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/11/00,0.1024983984625238,0.1026265214606021,0.9032,-0.002497347,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/12/00,0.10224215246636756,0.1023062139654067,0.90305,-0.001456762,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/13/00,0.1019859064702113,0.1019859064702113,0.9029,-0.000416178,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/14/00,0.1068545803971812,0.1068545803971812,0.90666,0,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/15/00,0.1188981422165278,0.1190262652146059,0.91622,0.001254128,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/16/00,0.1177450352338242,0.1176169122357462,0.9151,0.000417988,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/17/00,0.1192825112107622,0.1194106342088403,0.91656,-0.000418118,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/18/00,0.1068545803971812,0.1064702114029467,0.90654,0.00041668,0.09659544,0.033453257,0.1383311282573318,0.2170371787432536
8/19/00,0.10743113388853284,0.1072389493914156,0.90705,0.002292611,0.09508888,0.033453257,0.1383311282573318,0.2170371787432536
8/20/00,0.1080076873798845,0.1080076873798845,0.90756,0.004168543,0.09358232,0.033453257,0.1383311282573318,0.2170371787432536
8/21/00,0.1014734144778986,0.1013452914798205,0.9024,0.000832174,0.09319781,0.033453257,0.1383311282573318,0.2170371787432536
8/22/00,0.090070468,0.090198591,0.8936400000000001,-0.001244521,0.091928656,0.033453257,0.1383311282573318,0.2170371787432536
8/23/00,0.1001921844971169,0.1001921844971169,0.90156,0.000415986,0.090917659,0.033453257,0.1383311282573318,0.2170371787432536
8/24/00,0.097373479,0.097501602,0.8993399999999999,0.00166248,0.089275925,0.033453257,0.1383311282573318,0.2170371787432536
8/25/00,0.1013452914798205,0.1010890454836641,0.9022400000000002,-0.00291264,0.08659761,0.033453257,0.1383311282573318,0.2170371787432536
8/26/00,0.10256245996156296,0.1024983984625238,0.9032800000000001,-0.000207346,0.085393706,0.033453257,0.1383311282573318,0.2170371787432536
8/27/00,0.1037796284433054,0.1039077514413835,0.90432,0.002497948,0.084189801,0.033453257,0.1383311282573318,0.2170371787432536
8/28/00,0.097117233,0.097245356,0.89914,0.002078071,0.081758598,0.033453257,0.1383311282573318,0.2170371787432536
8/29/00,0.089814222,0.089942345,0.89354,0.000414792,0.080970451,0.033453257,0.1383311282573318,0.2170371787432536
8/30/00,0.091223575,0.091095452,0.89444,0.004563932,0.082177546,0.033453257,0.1383311282573318,0.2170371787432536
8/31/00,0.084689302,0.084689302,0.88946,-0.001242792,0.084373577,0.033453257,0.1383311282573318,0.2170371787432536
9/1/00,0.097501602,0.097757848,0.8995,-0.003741084,0.088110137,0.033453257,0.1383311282573318,0.2170371787432536
9/2/00,0.099039078,0.099039078,0.90062,-0.001246552,0.08739335,0.033453257,0.1383311282573318,0.2170371787432536
9/3/00,0.1005765534913516,0.1003203074951952,0.90174,0.00124798,0.086676563,0.033453257,0.1383311282573318,0.2170371787432536
9/4/00,0.09570788,0.09570788,0.89792,0.001661648,0.079430404,0.033453257,0.1383311282573318,0.2170371787432536
9/5/00,0.083536195,0.083408072,0.8886,0.003726181,0.070061649,0.033453257,0.1383311282573318,0.2170371787432536
9/6/00,0.059449071,0.059449071,0.8698,0.002056736,0.056725156,0.033453257,0.1383311282573318,0.2170371787432536
9/7/00,0.062524023,0.0623959,0.8721399999999999,-0.000411747,0.048217115,0.033453257,0.1383311282573318,0.2170371787432536
9/8/00,0.058039718,0.058167841,0.8688,-0.004935649,0.045396942,0.033453257,0.1383311282573318,0.2170371787432536
9/9/00,0.057911595131325905,0.057911595,0.8685,-0.004318322,0.043922272033041804,0.033453257,0.1383311282573318,0.2170371787432536
9/10/00,0.057783472,0.057655349,0.8682000000000001,-0.003700995,0.042447602,0.033453257,0.1383311282573318,0.2170371787432536
9/11/00,0.044586803,0.044714926,0.85806,0.00163896,0.041645019,0.033453257,0.1383311282573318,0.2170371787432536
9/12/00,0.050992953,0.050992953,0.8631399999999999,-0.000820974,0.039100241,0.033453257,0.1383311282573318,0.2170371787432536
9/13/00,0.045868033,0.045996156,0.85914,-0.001639484,0.034117493,0.033453257,0.1383311282573318,0.2170371787432536
9/14/00,0.053042921,0.053042921,0.86462,-0.0045181,0.030453209,0.033453257,0.1383311282573318,0.2170371787432536
9/15/00,0.038693145,0.038565022,0.8533,-0.006955038,0.027110146,0.033453257,0.1383311282573318,0.2170371787432536
9/16/00,0.039461883,0.03933376,0.85393,-0.001840945,0.026414178,0.033453257,0.1383311282573318,0.2170371787432536
9/17/00,0.040230621,0.040102498,0.85456,0.003273149,0.02571821,0.033453257,0.1383311282573318,0.2170371787432536
9/18/00,0.038565022,0.038436899,0.8532,-0.00245447,0.026898969,0.033453257,0.1383311282573318,0.2170371787432536
9/19/00,0.034336963,0.034593209,0.8503999999999999,0.001225826,0.029151005,0.033453257,0.1383311282573318,0.2170371787432536
9/20/00,0.031518258,0.031390135,0.84784,0.005306374,0.033085977,0.033453257,0.1383311282573318,0.2170371787432536
9/21/00,0.046508648,0.046636771,0.8596400000000001,0.000409959,0.038047703,0.033453257,0.1383311282573318,0.2170371787432536
9/22/00,0.070595772,0.069314542,0.87766,-0.003713583,0.04392458,0.033453257,0.1383311282573318,0.2170371787432536
9/23/00,0.072581678,0.072005125,0.87957,-0.002269841,0.047775303,0.033453257,0.1383311282573318,0.2170371787432536
9/24/00,0.074567585,0.074695708,0.88148,-0.000826098,0.051626026,0.033453257,0.1383311282573318,0.2170371787432536
9/25/00,0.067008328,0.066880205,0.8754399999999999,0.000824324,0.061025921,0.033453257,0.1383311282573318,0.2170371787432536
9/26/00,0.075976938,0.075848815,0.88254,-0.001652946,0.066639855,0.033453257,0.1383311282573318,0.2170371787432536
9/27/00,0.077642537,0.077514414,0.88386,0.00041339,0.068081551,0.033453257,0.1383311282573318,0.2170371787432536
9/28/00,0.074183216,0.074311339,0.8812599999999999,0,0.067877465,0.033453257,0.1383311282573318,0.2170371787432536
9/29/00,0.075848815,0.07648943,0.883,-0.001239625,0.064521875,0.033453257,0.1383311282573318,0.2170371787432536
9/30/00,0.076040999,0.076425368,0.88283,-0.00165289,0.063243479,0.033453257,0.1383311282573318,0.2170371787432536
10/1/00,0.076233184,0.076361307,0.8826600000000001,-0.002066156,0.061965083,0.033453257,0.1383311282573318,0.2170371787432536
10/2/00,0.069570788,0.069698911,0.8777000000000001,0.000412475,0.060446432,0.033453257,0.1383311282573318,0.2170371787432536
10/3/00,0.069698911,0.069570788,0.8775600000000001,-0.000825082,0.056685352,0.033453257,0.1383311282573318,0.2170371787432536
10/4/00,0.065727098,0.065598975,0.87462,0.001236209,0.051520402,0.033453257,0.1383311282573318,0.2170371787432536
10/5/00,0.060089686,0.059961563,0.87012,0.006171488,0.048534402,0.033453257,0.1383311282573318,0.2170371787432536
10/6/00,0.056630365,0.056758488,0.86758,-0.004522635,0.047664432,0.033453257,0.1383311282573318,0.2170371787432536
10/7/00,0.05810378,0.058231902626521295,0.86876,-0.002467034,0.047720253,0.033453257,0.1383311282573318,0.2170371787432536
10/8/00,0.059577194,0.059705317,0.86994,-0.000411434,0.047776073,0.033453257,0.1383311282573318,0.2170371787432536
10/9/00,0.05727098,0.057142857,0.8679600000000001,0.00205552,0.049761071,0.033453257,0.1383311282573318,0.2170371787432536
10/10/00,0.063933376,0.064061499,0.87324,-0.001235736,0.048486528,0.033453257,0.1383311282573318,0.2170371787432536
10/11/00,0.056886611,0.057014734,0.8677400000000001,-0.003288721,0.043611333,0.033453257,0.1383311282573318,0.2170371787432536
10/12/00,0.050608584,0.050480461,0.8628,0,0.03838029,0.033453257,0.1383311282573318,0.2170371787432536
10/13/00,0.039205637,0.039077514,0.85372,-0.001636466,0.03153288,0.033453257,0.1383311282573318,0.2170371787432536
10/14/00,0.04016656,0.040038437,0.85454,-0.000408909,0.029024521886094598,0.033453257,0.1383311282573318,0.2170371787432536
10/15/00,0.041127482,0.040999359,0.8553599999999999,0.000818649,0.026516164,0.033453257,0.1383311282573318,0.2170371787432536
10/16/00,0.033055734,0.032927611,0.8488999999999999,-0.003676886,0.023861277,0.033453257,0.1383311282573318,0.2170371787432536
10/17/00,0.040102498,0.039974375,0.85448,-0.00040923,0.020911728,0.033453257,0.1383311282573318,0.2170371787432536
10/18/00,0.021396541,0.021268418,0.8399999999999999,-0.002850446,0.018606734,0.033453257,0.1383311282573318,0.2170371787432536
10/19/00,0.030621397,0.030877643,0.8474,0.004897694,0.015423515,0.033453257,0.1383311282573318,0.2170371787432536
10/20/00,0.023959001,0.023830878,0.8419800000000001,0.003259217,0.011019655,0.033453257,0.1383311282573318,0.2170371787432536
10/21/00,0.022741832,0.022613709,0.8410200000000001,0.002443941,0.008961833,0.033453257,0.1383311282573318,0.2170371787432536
10/22/00,0.021524664,0.021396541,0.84006,0.001628664,0.006904012,0.033453257,0.1383311282573318,0.2170371787432536
10/23/00,0.017168482,0.017296605,0.83674,0.001220106,0.002652308,0.033453257,0.1383311282573318,0.2170371787432536
10/24/00,0.018065343,0.018065343,0.8377000000000001,-0.001627348,0.000228306,0.033453257,0.1383311282573318,0.2170371787432536
10/25/00,0.005893658,0.005893658,0.82804,0.00243299,0,0.033453257,0.1383311282573318,0.2170371787432536
10/26/00,0.008456118,0.008712364,0.8300999999999998,-0.000405779,0.000713653,0.033453257,0.1383311282573318,0.2170371787432536
10/27/00,0.020755926,0.021012172,0.83972,-0.006515991,0.002981876,0.033453257,0.1383311282573318,0.2170371787432536
10/28/00,0.021909033,0.022037156,0.8405199999999999,-0.003869037,0.005073627,0.033453257,0.1383311282573318,0.2170371787432536
10/29/00,0.02306214,0.02306214,0.84132,-0.001222083,0.007165379,0.033453257,0.1383311282573318,0.2170371787432536
10/30/00,0.022677771,0.022549648,0.8410399999999999,0.000407352,0.013315643,0.033453257,0.1383311282573318,0.2170371787432536
10/31/00,0.031646381,0.031902627,0.84826,-0.001633464,0.021855267,0.033453257,0.1383311282573318,0.2170371787432536
11/1/00,0.04702114,0.047149263,0.86008,-0.002460403,0.032986555,0.033453257,0.1383311282573318,0.2170371787432536
11/2/00,0.046893017,0.04702114,0.8599399999999999,0.000410027,0.039457647,0.033453257,0.1383311282573318,0.2170371787432536
11/3/00,0.055733504,0.055861627,0.8667400000000001,-0.002465582,0.040758486,0.033453257,0.1383311282573318,0.2170371787432536
11/4/00,0.055221012,0.055349135,0.86633,-0.003081687,0.040668348004671645,0.033453257,0.1383311282573318,0.2170371787432536
11/5/00,0.05470852,0.054836643,0.86592,-0.003697792,0.04057821,0.033453257,0.1383311282573318,0.2170371787432536
11/6/00,0.050480461,0.050352338,0.86266,0.002051884,0.036979096,0.033453257,0.1383311282573318,0.2170371787432536
11/7/00,0.049327354,0.049199231,0.86172,-0.008205612,0.035928944,0.033453257,0.1383311282573318,0.2170371787432536
11/8/00,0.040743113,0.040999359,0.85518,0.002455479,0.037949088,0.033453257,0.1383311282573318,0.2170371787432536
11/9/00,0.055861627,0.055733504,0.8667,0.000821888,0.038463555,0.033453257,0.1383311282573318,0.2170371787432536
11/10/00,0.046893017,0.047149263,0.86012,-0.015992957,0.038884906,0.033453257,0.1383311282573318,0.2170371787432536
11/11/00,0.049391416,0.049455477,0.86187,-0.009638697,0.038476581,0.033453257,0.1383311282573318,0.2170371787432536
11/12/00,0.051889814,0.051761691,0.86362,-0.003284436,0.038068255,0.033453257,0.1383311282573318,0.2170371787432536
11/13/00,0.046252402,0.046380525,0.8593400000000001,-0.009840296,0.03544073,0.033453257,0.1383311282573318,0.2170371787432536
11/14/00,0.045483664,0.045611787,0.8588999999999999,-0.003278888,0.032602908,0.033453257,0.1383311282573318,0.2170371787432536
11/15/00,0.044202434,0.044202434,0.8578800000000001,-0.002048842,0.029136376,0.033453257,0.1383311282573318,0.2170371787432536
11/16/00,0.037924407,0.037796284,0.8528399999999999,-0.001636066,0.026177399,0.033453257,0.1383311282573318,0.2170371787432536
11/17/00,0.031902627,0.031774504,0.8485799999999999,-0.007352067,0.024027284,0.033453257,0.1383311282573318,0.2170371787432536
11/18/00,0.033119795,0.032991672,0.84925,-0.00183774,0.022911429,0.033453257,0.1383311282573318,0.2170371787432536
11/19/00,0.034336963,0.03420884,0.84992,0.003676586,0.021795575,0.033453257,0.1383311282573318,0.2170371787432536
11/20/00,0.036130685,0.036130685,0.8514800000000001,0.001635132,0.019862203,0.033453257,0.1383311282573318,0.2170371787432536
11/21/00,0.031262012,0.031390135,0.8477,0.004082332,0.017527912,0.033453257,0.1383311282573318,0.2170371787432536
11/22/00,0.027418322,0.027290199,0.84454,-0.002447335,0.014701292,0.033453257,0.1383311282573318,0.2170371787432536
11/23/00,0.018577835,0.018705958,0.8378599999999998,-0.003255626,0.012073633,0.033453257,0.1383311282573318,0.2170371787432536
11/24/00,0.021140295,0.021140295,0.83978,-0.003664552,0.009485127,0.033453257,0.1383311282573318,0.2170371787432536
11/25/00,0.022165279,0.022101217,0.8403499999999999,-0.002850629,0.010516780060784901,0.033453257,0.1383311282573318,0.2170371787432536
11/26/00,0.023190263,0.02306214,0.84092,-0.002036706,0.011548434,0.033453257,0.1383311282573318,0.2170371787432536
11/27/00,0.037155669,0.037027546,0.8523799999999999,-4.00E-16,0.018837063,0.033453257,0.1383311282573318,0.2170371787432536
11/28/00,0.044330557,0.044330557,0.8579399999999999,-0.004097267,0.029092825,0.033453257,0.1383311282573318,0.2170371787432536
11/29/00,0.045996156,0.045868033,0.8591799999999999,-0.000409898,0.043697957,0.033453257,0.1383311282573318,0.2170371787432536
11/30/00,0.06880205,0.068673927,0.87686,0.000824757,0.053996417,0.033453257,0.1383311282573318,0.2170371787432536
12/1/00,0.073286355,0.07136451,0.87988,0.015680886,0.059277989,0.033453257,0.1383311282573318,0.2170371787432536
12/2/00,0.072901986,0.072069186,0.88005,0.008046842,0.062116281199378454,0.033453257,0.1383311282573318,0.2170371787432536
12/3/00,0.072517617,0.072773863,0.8802199999999999,0.000412797,0.064954573,0.033453257,0.1383311282573318,0.2170371787432536
12/4/00,0.082126842,0.082254965,0.8875,0.003311289,0.068811691,0.033453257,0.1383311282573318,0.2170371787432536
12/5/00,0.074311339,0.074311339,0.8812199999999999,0,0.071139464,0.033453257,0.1383311282573318,0.2170371787432536
12/6/00,0.086098655,0.086226778,0.8905799999999999,0.000828682,0.072191407,0.033453257,0.1383311282573318,0.2170371787432536
12/7/00,0.085201794,0.084945548,0.88956,0.000828519,0.069934235,0.033453257,0.1383311282573318,0.2170371787432536
12/8/00,0.082767457,0.082639334,0.88764,0.027290242,0.06428283,0.033453257,0.1383311282573318,0.2170371787432536
12/9/00,0.07950032,0.07950032,0.8852800000000001,0.01302518,0.063272667,0.033453257,0.1383311282573318,0.2170371787432536
12/10/00,0.076233184,0.076361307,0.88292,-0.001239881,0.062262503,0.033453257,0.1383311282573318,0.2170371787432536
12/11/00,0.070723895,0.070595772,0.87844,0.003713079,0.063988681,0.033453257,0.1383311282573318,0.2170371787432536
12/12/00,0.068033312,0.068033312,0.8765000000000001,-0.004948762,0.065842567,0.033453257,0.1383311282573318,0.2170371787432536
12/13/00,0.070980141,0.071108264,0.8787200000000001,0.002475623,0.069485844,0.033453257,0.1383311282573318,0.2170371787432536
12/14/00,0.090070468,0.089686099,0.89344,-0.003318435,0.072660014,0.033453257,0.1383311282573318,0.2170371787432536
12/15/00,0.092248559,0.092120436,0.8952600000000001,0.000415047,0.075069705,0.033453257,0.1383311282573318,0.2170371787432536
12/16/00,0.09314542,0.093017297,0.8959600000000001,0.001660784,0.077124138,0.033453257,0.1383311282573318,0.2170371787432536
12/17/00,0.094042281,0.093914158,0.89666,0.002906522,0.07917857,0.033453257,0.1383311282573318,0.2170371787432536
12/18/00,0.091992313,0.09186419,0.8951399999999999,-0.000415049,0.084514131,0.033453257,0.1383311282573318,0.2170371787432536
12/19/00,0.096476618,0.096348495,0.8985199999999999,0.00166203,0.09080049,0.033453257,0.1383311282573318,0.2170371787432536
12/20/00,0.1095451633568225,0.1095451633568225,0.90876,-0.002085391,0.098417827,0.033453257,0.1383311282573318,0.2170371787432536
12/21/00,0.1192825112107622,0.1194106342088403,0.91656,0.000418125,0.1072471183785073,0.033453257,0.1383311282573318,0.2170371787432536
12/22/00,0.1277386290839204,0.1276105060858423,0.92298,-0.001257542,0.1173937533123928,0.033453257,0.1383311282573318,0.2170371787432536
12/23/00,0.13103779628443288,0.13090967328635478,0.92554,0.001054426,0.11935280104134499,0.033453257,0.1383311282573318,0.2170371787432536
12/24/00,0.13433696348494534,0.1342088404868673,0.9281,0.003366394,0.1213118487702972,0.033453257,0.1383311282573318,0.2170371787432536
12/25/00,0.13763613068545782,0.1375080076873798,0.93066,0.005678362,0.12327089649924941,0.033453257,0.1383311282573318,0.2170371787432536
12/26/00,0.1409352978859703,0.1408071748878923,0.93322,0.00799033,0.1252299442282016,0.033453257,0.1383311282573318,0.2170371787432536
12/27/00,0.1363228699551568,0.1361947469570785,0.92982,-0.002521133,0.1304264587033173,0.033453257,0.1383311282573318,0.2170371787432536
12/28/00,0.135682255,0.1358103779628443,0.92928,-0.000840245,0.1348534181762342,0.033453257,0.1383311282573318,0.2170371787432536
12/29/00,0.1460602178090966,0.1461883408071749,0.9374400000000002,0.00716128,0.1375019442866539,0.033453257,0.1383311282573318,0.2170371787432536
12/30/00,0.15048046124279293,0.1505445227418321,0.9408400000000001,0.006005899,0.13849416001592763,0.033453257,0.1383311282573318,0.2170371787432536
12/31/00,0.1549007046764893,0.1549007046764893,0.9442400000000001,0.004850519,0.13948637574520134,0.033453257,0.1383311282573318,0.2170371787432536
1/1/01,0.15932094811018566,0.1592568866111465,0.94764,0.003695138,0.14047859147447508,0.033453257,0.1383311282573318,0.2170371787432536
1/2/01,0.163741192,0.1636130685458037,0.95104,0.002539757,0.1414708072037488,0.033453257,0.1383311282573318,0.2170371787432536
1/3/01,0.1378603459320946,0.1377322229340165,0.9308,0.002101257,0.1470134359909949,0.033453257,0.1383311282573318,0.2170371787432536
