Date,Close,lag_1,SMA5,DI,close_denoised
2/16/15,0.020484171,0,3.520977133,0.3871353847697818,0.007337575
2/17/15,0.023091248,0.020484171,3.520977133,0.3871353847697818,0.008432466
2/18/15,0.024208566,0.023091248,3.520977133,0.3871353847697818,0.011617863686094472
2/19/15,0.027001862,0.024208566,3.298668567,0.3871353847697818,0.015248813367858568
2/20/15,0.026070764,0.027001862,3.07636,0.3871353847697818,0.020054025367245456
2/21/15,0.028243327000620735,0.026691495965238902,3.0782266666666667,0.3871353847697818,0.021027767
2/22/15,0.030415890500310367,0.02638113,3.0800933333333336,0.3871353847697818,0.022001508678398354
2/23/15,0.032588454,0.026070764,3.08196,0.3871353847697818,0.022975250333974597
2/24/15,0.033519553,0.032588454,3.0845599999999997,0.3871353847697818,0.023670115602673007
2/25/15,0.027001862,0.033519553,3.0868,0.3871353847697818,0.024243511
2/26/15,0.033054004,0.027001862,3.0874,0.3871353847697818,0.023891791768181368
2/27/15,0.033054004,0.033054004,3.0887,0.3871353847697818,0.024294182
2/28/15,0.033985103,0.033054004,3.0892,0.3871353847697818,0.024776238504976685
3/1/15,0.034916201333333334,0.033054004,3.0897,0.3871353847697818,0.025258294634613817
3/2/15,0.0358473,0.033054004,3.0902000000000003,0.3871353847697818,0.025740351
3/3/15,0.034450652,0.0358473,3.0909,0.3871353847697818,0.026760713650416074
3/4/15,0.036312849,0.034450652,3.0911,0.3871353847697818,0.027803662
3/5/15,0.034450652,0.036312849,3.0930999999999997,0.3871353847697818,0.028434760451094707
3/6/15,0.038175047,0.034450652,3.0934,0.3871353847697818,0.028465784913787207
3/7/15,0.035009311,0.035692117,3.0937666666666668,0.3871353847697818,0.028463461
3/8/15,0.031843575,0.036933581703289864,3.094133333333333,0.3871353847697818,0.028461137082881973
3/9/15,0.02867784,0.038175047,3.0945,0.3871353847697818,0.028458813167429355
3/10/15,0.039571695,0.02867784,3.09296,0.3871353847697818,0.028263014873954023
3/11/15,0.038175047,0.039571695,3.09406,0.3871353847697818,0.027793126015854753
3/12/15,0.02839851,0.038175047,3.09446,0.3871353847697818,0.027103483709431362
3/13/15,0.030260708,0.02839851,3.09316,0.3871353847697818,0.026105717855987462
3/14/15,0.029608938547485666,0.029019242706393368,3.0925933333333333,0.3871353847697818,0.025667427828488982
3/15/15,0.028957169459962434,0.029639975170701133,3.092026666666667,0.3871353847697818,0.025229137800990092
3/16/15,0.0283054,0.030260708,3.09146,0.3871353847697818,0.024790847773491612
3/17/15,0.038175047,0.0283054,3.09138,0.3871353847697818,0.023528202839290677
3/18/15,0.024674115,0.038175047,3.09108,0.3871353847697818,0.022328366304981688
3/19/15,0.031657356,0.024674115,3.08818,0.3871353847697818,0.021006220969063488
3/20/15,0.027932961,0.031657356,3.0888799999999996,0.3871353847697818,0.01965202
3/21/15,0.023867163252637966,0.030415890964618164,3.088713333333333,0.3871353847697818,0.018742069
3/22/15,0.019801365611421436,0.029174425929236334,3.0885466666666663,0.3871353847697818,0.017832118341775945
3/23/15,0.015735568,0.027932961,3.08838,0.3871353847697818,0.016922167752540074
3/24/15,0.010242086,0.015735568,3.08568,0.3871353847697818,0.012678359
3/25/15,0.001862197,0.010242086,3.07968,0.3871353847697818,0.00762748
3/26/15,0.001675978,0.001862197,3.0747799999999996,0.3871353847697818,0.001390366
3/27/15,0.025418994,0.001675978,3.06834,0.38058252662936487,0
3/28/15,0.024549968687771366,0.009590317,3.06816,0.38222824615871304,0.001351067
3/29/15,0.023680943375542735,0.017504655333333334,3.06798,0.3838739656880613,0.002702134
3/30/15,0.022811918,0.025418994,3.0678,0.3855196852174095,0.004053201
3/31/15,0.025139665,0.022811918,3.06932,0.3877644250031146,0.010371252538603446
4/1/15,0.025139665,0.025139665,3.07252,0.382898952,0.020643579700472408
4/2/15,0.036312849,0.025139665,3.07752,0.3782984978418728,0.025575294116934946
4/3/15,0.027001862,0.036312849,3.0849599999999997,0.3750079190203048,0.024308269621605514
4/4/15,0.028088144009931502,0.033209187,3.0852399999999998,0.36996361836171227,0.023798297462329393
4/5/15,0.029174426,0.030105524464928535,3.08552,0.36491931770311975,0.023288325303053276
4/6/15,0.030260708,0.027001862,3.0858,0.35987501704452723,0.022778353143777155
4/7/15,0.022346369,0.030260708,3.0874,0.3690901518106595,0.018575422
4/8/15,0.031191806,0.022346369,3.0868,0.37699079342890457,0.018865185
4/9/15,0.03538175,0.031191806,3.0881,0.3829139567814368,0.024637576290517087
4/10/15,0.054934823,0.03538175,3.0879000000000003,0.41185850183823836,0.030468515948233736
4/11/15,0.052762259,0.041899441,3.0897333333333337,0.4109825679028671,0.033067374
4/12/15,0.050589696,0.048417132,3.0915666666666666,0.41010663396749575,0.035666232
4/13/15,0.048417132,0.054934823,3.0934,0.4092307000321245,0.038265089723041074
4/14/15,0.047020484,0.048417132,3.0972999999999997,0.40857657741354725,0.042336783
4/15/15,0.040037244,0.047020484,3.1026,0.398064886,0.041708342
4/16/15,0.052513966,0.040037244,3.1045000000000003,0.39544432203086877,0.040637289988295563
4/17/15,0.04981378,0.052513966,3.10818,0.39347555986680566,0.037495836931487336
4/18/15,0.046865301055245036,0.051613904086902467,3.107813333333333,0.4002646392033406,0.037329069
4/19/15,0.043916822,0.050713842,3.1074466666666667,0.40705371853987554,0.0371623
4/20/15,0.040968343,0.04981378,3.10708,0.41384279787641043,0.036995532
4/21/15,0.047020484,0.040968343,3.10548,0.4118709516835988,0.039843335
4/22/15,0.05027933,0.047020484,3.10548,0.44537506459034465,0.042396687020528505
4/23/15,0.056331471,0.05027933,3.10768,0.5261135868584595,0.045931676
4/24/15,0.056331471,0.056331471,3.1085000000000003,0.5221681667391944,0.048033214844710695
4/25/15,0.057883302206083134,0.056331471,3.108966666666667,0.5222076255299316,0.048085621
4/26/15,0.059435133,0.056331471,3.109433333333333,0.5222470843206688,0.048138027505164466
4/27/15,0.060986965,0.056331471,3.1098999999999997,0.522286543,0.048190434
4/28/15,0.059590317,0.060986965,3.1142,0.5183539345968562,0.048607746469011844
4/29/15,0.056610801,0.059590317,3.1169,0.5192732679591492,0.04860139
4/30/15,0.062383613,0.056610801,3.1182600000000003,0.5278082975577136,0.050166824
5/1/15,0.060055866,0.062383613,3.1195600000000003,0.5310883430115745,0.053714826
5/2/15,0.059497206614524865,0.061607697082557235,3.119826666666667,0.5396550869217217,0.055058943
5/3/15,0.058938547,0.060831781502172264,3.120093333333333,0.5482218308318689,0.05640306
5/4/15,0.058379888,0.060055866,3.12036,0.5567885747420162,0.057747177539778996
5/5/15,0.085195531,0.058379888,3.1198,0.574330405,0.062872688
5/6/15,0.077094972,0.085195531,3.1253,0.5861311381278638,0.067142133
5/7/15,0.087057728,0.077094972,3.1296999999999997,0.5776068244496565,0.070300391
5/8/15,0.078957169,0.087057728,3.135,0.5619024626979094,0.073819066
5/9/15,0.079950341,0.084357542,3.136353333333333,0.5619005771092704,0.074941017
5/10/15,0.080943513,0.081657355,3.1377066666666664,0.5618986915206315,0.076062968
5/11/15,0.081936685,0.078957169,3.1390599999999997,0.5618968059319926,0.077184919
5/12/15,0.082402235,0.081936685,3.14412,0.5533773551897933,0.078080613
5/13/15,0.088919926,0.082402235,3.14352,0.5553443805379752,0.076376299
5/14/15,0.077746741,0.088919926,3.14606,0.5533854257113455,0.072728885
