date,Close,lag_1,SMA5,DI,close_denoised
2000-10-03,0.0696989109545163,0.0695707879564382,0.8775600000000001,-0.0008250817145395,0.0566853520119433
2000-10-04,0.0657270980140933,0.0655989750160153,0.87462,0.0012362092092031,0.0515204015614834
2000-10-05,0.0600896860986546,0.0599615631005763,0.87012,0.0061714878972349,0.0485344015802844
2000-10-06,0.0566303651505444,0.0567584881486225,0.86758,-0.0045226348629979,0.0476644320506945
2000-10-08,0.0595771941063418,0.0597053171044201,0.86994,-0.0004114339036901,0.0477760732787471
2000-10-09,0.0572709801409352,0.0571428571428569,0.8679600000000001,0.0020555204961219,0.0497610710173054
2000-10-10,0.0639333760409992,0.0640614990390773,0.87324,-0.0012357363163214,0.0484865277692435
2000-10-11,0.0568866111467007,0.0570147341447788,0.8677400000000001,-0.0032887208396784,0.0436113326376413
2000-10-12,0.0506085842408712,0.0504804612427929,0.8628,0.0,0.0383802900936249
2000-10-13,0.0392056374119154,0.0390775144138371,0.85372,-0.001636466435161,0.0315328800382705
2000-10-15,0.0411274823830876,0.0409993593850093,0.8553599999999999,0.0008186490154688,0.0265161637339187
2000-10-16,0.0330557335041639,0.0329276105060856,0.8488999999999999,-0.0036768864323549,0.0238612766185494
2000-10-17,0.0401024983984623,0.0399743754003842,0.85448,-0.0004092300819956,0.0209117281687578
2000-10-18,0.0213965406790517,0.0212684176809736,0.8399999999999999,-0.0028504456793243,0.0186067341396589
2000-10-19,0.0306213965406789,0.0308776425368353,0.8474,0.0048976939658198,0.0154235148453884
2000-10-20,0.0239590006406147,0.0238308776425366,0.8419800000000001,0.0032592169018907,0.0110196552700907
2000-10-22,0.0215246636771297,0.0213965406790517,0.84006,0.0016286642487209,0.006904011538862
2000-10-23,0.0171684817424726,0.0172966047405507,0.83674,0.0012201063553916,0.002652307668781
2000-10-24,0.0180653427290198,0.0180653427290198,0.8377000000000001,-0.0016273478379143,0.000228306261123
2000-10-25,0.0058936579115949,0.0058936579115949,0.82804,0.0024329895490004,0.0
2000-10-26,0.0084561178731581,0.0087123638693142,0.8300999999999998,-0.000405778578093,0.0007136530000645
2000-10-27,0.0207559256886609,0.0210121716848172,0.83972,-0.0065159909163703,0.0029818757500095
2000-10-29,0.0230621396540677,0.0230621396540677,0.84132,-0.0012220834344052,0.0071653789587419
2000-10-30,0.0226777706598333,0.022549647661755,0.8410399999999999,0.0004073522791041,0.0133156426811495
2000-10-31,0.0316463805253042,0.0319026265214603,0.84826,-0.0016334642088544,0.0218552667494733
2000-11-01,0.0470211402946827,0.0471492632927608,0.86008,-0.0024604028489617,0.0329865551871887
2000-11-02,0.0468930172966046,0.0470211402946827,0.8599399999999999,0.0004100273159873,0.0394576474113143
2000-11-03,0.0557335041639972,0.0558616271620755,0.8667400000000001,-0.0024655819073284,0.0407584861305879
2000-11-05,0.054708520179372,0.0548366431774502,0.86592,-0.0036977916998012,0.0405782098787554
2000-11-06,0.0504804612427929,0.0503523382447148,0.86266,0.0020518840532135,0.0369790963993566
2000-11-07,0.0493273542600896,0.0491992312620115,0.86172,-0.008205611600148,0.0359289435413101
2000-11-08,0.0407431133888531,0.0409993593850093,0.85518,0.0024554790850083,0.0379490879514448
2000-11-09,0.0558616271620755,0.0557335041639972,0.8667,0.0008218883948375,0.038463555286573
2000-11-10,0.0468930172966046,0.0471492632927608,0.86012,-0.0159929566366425,0.038884906138827
2000-11-12,0.0518898142216526,0.0517616912235745,0.86362,-0.0032844363744775,0.0380682550464255
2000-11-13,0.0462524023062138,0.0463805253042921,0.8593400000000001,-0.0098402962780192,0.0354407304950347
2000-11-14,0.0454836643177449,0.045611787315823,0.8588999999999999,-0.0032788884771812,0.0326029076125777
2000-11-15,0.0442024343369633,0.0442024343369633,0.8578800000000001,-0.0020488419024181,0.0291363764588809
2000-11-16,0.0379244074311337,0.0377962844330557,0.8528399999999999,-0.0016360656963278,0.0261773986079573
2000-11-17,0.0319026265214603,0.0317745035233822,0.8485799999999999,-0.0073520665076446,0.0240272841846745
2000-11-19,0.0343369634849453,0.0342088404868672,0.84992,0.0036765864951591,0.0217955747508317
2000-11-20,0.0361306854580396,0.0361306854580396,0.8514800000000001,0.0016351317472841,0.0198622031927598
2000-11-21,0.0312620115310697,0.0313901345291478,0.8477,0.0040823316060446,0.0175279124277519
2000-11-22,0.0274183215887251,0.0272901985906468,0.84454,-0.0024473347719526,0.0147012921917008
2000-11-23,0.0185778347213323,0.0187059577194104,0.8378599999999998,-0.0032556260903843,0.0120736329203245
2000-11-24,0.0211402946828953,0.0211402946828953,0.83978,-0.0036645523694113,0.0094851265815067
2000-11-26,0.023190262652146,0.0230621396540677,0.84092,-0.0020367059132195,0.0115484335400631
2000-11-27,0.0371556694426646,0.0370275464445866,0.8523799999999999,-3.9985376121265404e-16,0.0188370628347477
2000-11-28,0.0443305573350414,0.0443305573350414,0.8579399999999999,-0.004097266718097,0.0290928246961151
2000-11-29,0.0459961563100574,0.0458680333119794,0.8591799999999999,-0.0004098977540642,0.0436979574695889
2000-11-30,0.0688020499679691,0.068673926969891,0.87686,0.000824757013956,0.0539964174818083
2000-12-01,0.0732863549007045,0.0713645099295321,0.87988,0.0156808862717007,0.0592779889758194
2000-12-03,0.0725176169122356,0.0727738629083918,0.8802199999999999,0.0004127972390686,0.0649545734229375
2000-12-04,0.0821268417680971,0.0822549647661754,0.8875,0.0033112889819991,0.0688116912764207
2000-12-05,0.0743113388853298,0.0743113388853298,0.8812199999999999,0.0,0.0711394642099348
2000-12-06,0.08609865470852,0.0862267777065981,0.8905799999999999,0.0008286824746018,0.0721914067207264
2000-12-07,0.0852017937219731,0.0849455477258165,0.88956,0.0008285194218614,0.0699342353559117
2000-12-08,0.0827674567584879,0.0826393337604098,0.88764,0.0272902415970192,0.0642828300680539
2000-12-10,0.0762331838565022,0.0763613068545803,0.88292,-0.00123988084933,0.0622625031631064
2000-12-11,0.0707238949391413,0.0705957719410632,0.87844,0.0037130792623674,0.0639886806697835
2000-12-12,0.0680333119795002,0.0680333119795002,0.8765000000000001,-0.0049487620704175,0.0658425669231951
2000-12-13,0.0709801409352979,0.0711082639333759,0.8787200000000001,0.0024756229837442,0.0694858437972221
2000-12-14,0.0900704676489427,0.0896860986547083,0.89344,-0.0033184351591615,0.0726600143421087
2000-12-15,0.0922485586162715,0.0921204356181932,0.8952600000000001,0.000415046966486,0.0750697054909784
2000-12-17,0.0940422805893657,0.0939141575912874,0.89666,0.0029065218240112,0.0791785697051446
2000-12-18,0.0919923126201152,0.0918641896220371,0.8951399999999999,-0.0004150493898935,0.0845141307830727
2000-12-19,0.0964766175528506,0.0963484945547723,0.8985199999999999,0.001662029553638,0.0908004899100814
2000-12-20,0.1095451633568225,0.1095451633568225,0.90876,-0.0020853908978677,0.098417827023616
2000-12-21,0.1192825112107622,0.1194106342088403,0.91656,0.0004181252120491,0.1072471183785073
2000-12-22,0.1277386290839204,0.1276105060858423,0.92298,-0.0012575419386014,0.1173937533123928
2000-12-26,0.1409352978859703,0.1408071748878923,0.93322,0.0079903295540692,0.1252299442282016
2000-12-27,0.1363228699551568,0.1361947469570785,0.92982,-0.0025211330288384,0.1304264587033173
2000-12-28,0.135682254964766,0.1358103779628443,0.92928,-0.0008402451775135,0.1348534181762342
2000-12-29,0.1460602178090966,0.1461883408071749,0.9374400000000002,0.0071612803257409,0.1375019442866539
2001-01-02,0.163741191543882,0.1636130685458037,0.95104,0.0025397569515506,0.1414708072037488
2001-01-03,0.1378603459320946,0.1377322229340165,0.9308,0.0021012565005045,0.1470134359909949
2001-01-04,0.1716848174247276,0.172069186418962,0.9575,0.0118778736101744,0.1517322490907163
2001-01-05,0.1725816784112745,0.1727098014093528,0.95776,0.0008487722684491,0.1563485249303018
2001-01-07,0.1707879564381804,0.1706598334401023,0.95638,-0.0033935729397107,0.1576925001631607
2001-01-08,0.1554131966688019,0.15554131966688,0.9447,-0.0008448071580591,0.1551878468558761
2001-01-09,0.1518257527226136,0.1518257527226136,0.94218,-0.003797648209371,0.1508492039902237
2001-01-10,0.1495195387572068,0.1496476617552851,0.94018,-0.0021084312288356,0.143698556491226
2001-01-21,0.1434977578475336,0.1442664958360024,0.93576,-0.0021053277991729,0.1377935238866462
2001-01-22,0.1547725816784113,0.154644458680333,0.9441,-0.0021110785768489,0.1335330381572501
2001-01-23,0.1454196028187058,0.1452914798206277,0.9366,0.0008422043637974,0.1280806565090285
2001-01-24,0.1258167841127482,0.1259449071108263,0.92142,0.0037696123783708,0.1224660725537639
2001-01-25,0.1278667520819987,0.1277386290839204,0.92312,-0.0033536432939581,0.1191147235125513
2001-01-26,0.1287636130685456,0.1285073670723893,0.92394,-0.0050321148295082,0.118085592355486
2001-01-28,0.1300448430493272,0.129916720051249,0.92466,-0.005033552042406,0.119095320523714
2001-01-29,0.1206918641896219,0.1206918641896219,0.91744,0.0004182532502637,0.1228766536267058
2001-01-30,0.1327354260089683,0.1327354260089683,0.92692,0.0025179591974579,0.1260576599674902
2001-01-31,0.1511851377322228,0.1510570147341448,0.94106,-0.0059064785207225,0.1286323350228635
2001-02-01,0.1460602178090966,0.146444586803331,0.93772,-0.0058995884166469,0.132983393078033
2001-02-02,0.1449071108263933,0.144778987828315,0.93644,0.0021053959428647,0.1384397515142296
2001-02-04,0.1487508007687379,0.1487508007687379,0.9393,-0.0008431440721454,0.139932973706947
2001-02-05,0.1458039718129404,0.1458039718129404,0.9371200000000002,-3.9985376121265404e-16,0.1372272535335117
2001-02-06,0.1361947469570785,0.1360666239590005,0.9295,0.001680450424013,0.1322598757888509
2001-02-07,0.1351697629724533,0.1352978859705316,0.92886,0.0008399320235107,0.1236420004109394
2001-02-08,0.1222293401665597,0.1221012171684816,0.9187,0.0,0.1188430331447855
2001-02-09,0.129019859064702,0.1292761050608584,0.92414,-0.010486742706895,0.1183727271329456
2001-02-11,0.1349135169762971,0.1349135169762971,0.9285,-0.001259820496482,0.1173843382100063
2001-02-12,0.1368353619474696,0.1369634849455476,0.9302,0.0029412330440281,0.117702752962721
2001-02-13,0.1242793081358102,0.1245355541319666,0.92042,-0.0020938506573263,0.1165762041962663
2001-02-14,0.1217168481742472,0.1215887251761691,0.91818,-0.0016738248233806,0.1134250372557981
2001-02-15,0.1071108263933375,0.1071108263933375,0.90674,-0.0008335468128952,0.1110308134039305
2001-02-16,0.1196668802049967,0.1197950032030747,0.91664,-0.0016727434439113,0.1086606730931563
2001-02-18,0.1162075592568865,0.1160794362588084,0.91396,-0.0016712636319938,0.1064442476214871
2001-02-19,0.1277386290839204,0.1277386290839204,0.92314,0.0025144738967417,0.1047311248216837
2001-02-20,0.1094170403587442,0.1095451633568225,0.90898,-0.0133499588498314,0.1029073765606608
2001-02-21,0.1081358103779626,0.1082639333760409,0.90762,-0.002084330389221,0.10111187226179
2001-02-22,0.1041639974375399,0.1040358744394618,0.9046,-0.0037480778095409,0.1010651061770483
2001-02-23,0.1204356181934656,0.1208199871877,0.91768,-0.0016731925284121,0.1028671028367222
2001-02-25,0.1201793721973094,0.1201793721973094,0.917,-0.001254756963705,0.1058511584748553
2001-02-26,0.1146700832799485,0.1151825752722612,0.91286,0.0112683772844242,0.1104950872898187
2001-02-27,0.1204356181934656,0.1203074951953875,0.91724,-0.0004182293075104,0.1146926633299575
2001-02-28,0.1300448430493272,0.1303010890454836,0.9247,0.0025160933464845,0.1183170365846567
2001-03-01,0.1369634849455476,0.1370916079436257,0.93024,0.0004202302209593,0.1228225181837711
2001-03-02,0.1436258808456116,0.1434977578475336,0.93518,-0.0012628098754223,0.1277171430167799
2001-03-04,0.139782190903267,0.1396540679051889,0.93252,-0.0079932759998482,0.131241758800696
2001-03-05,0.1335041639974374,0.1336322869955155,0.92762,0.001679198334149,0.1333371510152669
2001-03-06,0.1450352338244713,0.144778987828315,0.93646,0.0058938220487482,0.1344451273437298
2001-03-07,0.1376040999359382,0.1377322229340165,0.93082,-0.006305192821091,0.1340609048789527
2001-03-08,0.1409352978859703,0.1408071748878923,0.93312,-0.0033652585379006,0.1322540958103552
2001-03-09,0.1404228058936578,0.1402946828955795,0.93304,0.0008411550832129,0.1288652782874742
2001-03-11,0.1409352978859703,0.1408071748878923,0.93316,-0.0004206408400955,0.1233373593279638
2001-03-12,0.1345291479820627,0.1347853939782188,0.92854,0.000419928538708,0.115518395530934
2001-03-13,0.1169762972453554,0.1168481742472773,0.91462,-0.0029255134555891,0.1088269302760371
2001-03-14,0.1113388853299166,0.1115951313260728,0.9108,-0.0070956926875254,0.1033644518160045
2001-03-15,0.0953235105701473,0.0953235105701473,0.89768,0.0020769035141362,0.0972518845326724
2001-03-16,0.0949391415759126,0.0949391415759126,0.89742,0.0070599516906898,0.0913064113500472
2001-03-18,0.094170403587444,0.0944266495836001,0.8968999999999999,-0.0024918074845187,0.0866243393016408
2001-03-19,0.0985265855221011,0.0986547085201792,0.9002399999999999,-0.0024948187693827,0.0832617246154405
2001-03-20,0.1108263933376041,0.1108263933376041,0.90964,-0.0045896945514841,0.0813929905240313
2001-03-21,0.0936579115951312,0.0937860345932093,0.89648,-0.0004152356686129,0.0814134241176571
2001-03-22,0.081870595771941,0.081998718770019,0.8873200000000001,-0.0008278138934784,0.0805797634306902
2001-03-23,0.0854580397181292,0.0855861627162073,0.8900399999999999,0.0016571463115661,0.0788866310706075
2001-03-25,0.0881486226777705,0.0880204996796925,0.8920200000000001,-5.004677228193088e-16,0.0781018776812603
2001-03-26,0.092632927610506,0.092632927610506,0.8957200000000001,-0.0029061093231791,0.0776524562386316
2001-03-27,0.090198590647021,0.0903267136450991,0.8937200000000001,0.0008296544941864,0.0755882401902793
2001-03-28,0.081870595771941,0.081998718770019,0.8873599999999999,0.0004138870874239,0.0718777234675844
2001-03-29,0.0718770019218448,0.0722613709160793,0.8796800000000001,-0.0045415001455466,0.0670262510790688
2001-03-30,0.0720051249199229,0.0717488789237665,0.87926,0.0070137496504685,0.0604940401309249
2001-04-01,0.0695707879564382,0.0696989109545163,0.8777800000000001,-0.0049506989722529,0.0601346844707215
2001-04-02,0.0763613068545803,0.0763613068545803,0.8828400000000001,0.0028924143084944,0.0665891291696839
2001-04-03,0.0940422805893657,0.0939141575912874,0.8966800000000001,0.0012457800663366,0.0756362302400803
2001-04-04,0.1067264573991029,0.1065983344010248,0.90648,-0.0008334394665013,0.0893870032362016
2001-04-05,0.0940422805893657,0.0939141575912874,0.89674,-0.0008305126075709,0.0956714269595638
2001-04-06,0.1036515054452273,0.1032671364509929,0.90372,0.0016649461334465,0.0932852636456291
2001-04-08,0.1026265214606021,0.1024983984625238,0.90332,0.0008324520615939,0.08985075738071
2001-04-09,0.0937860345932093,0.0939141575912874,0.89656,0.0004152309268241,0.0821462112179194
2001-04-10,0.0852017937219731,0.0853299167200511,0.88988,-0.0012428449366574,0.0772434880658063
2001-04-11,0.0834080717488787,0.0835361947469568,0.8884000000000001,-0.0012421767895439,0.0761175042746229
2001-04-12,0.0894298526585521,0.0895579756566302,0.8930400000000001,-0.0004147680532812,0.0726348374231702
2001-04-13,0.0846893017296603,0.084561178731582,0.8893599999999999,-0.0024857899456805,0.0685573163519134
2001-04-16,0.081998718770019,0.081998718770019,0.88734,0.0,0.0679426105309273
2001-04-17,0.0749519538757206,0.0750800768737987,0.8817600000000001,0.0024784157796982,0.0705361881919807
2001-04-18,0.0809737347853938,0.0811018577834721,0.8865000000000001,-0.0020689810859025,0.0757712436691222
2001-04-19,0.0940422805893657,0.094170403587444,0.8967400000000001,0.0012456556065007,0.084664442878092
2001-04-20,0.1012171684817424,0.1010890454836641,0.90232,-0.0020808486953499,0.0890974044355761
2001-04-22,0.1085201793721972,0.1085201793721972,0.9079,0.003334854776261,0.0886434984559389
2001-04-23,0.0953235105701473,0.0953235105701473,0.8975799999999999,0.0,0.0881292647106921
2001-04-24,0.0891736066623958,0.0890454836643177,0.8928800000000001,0.0012440864814425,0.0855758343703857
2001-04-25,0.094298526585522,0.094298526585522,0.89682,-0.0008305903167938,0.0837826358699419
2001-04-26,0.1042921204356179,0.1041639974375399,0.90462,0.0012492175151439,0.0832445601441896
2001-04-27,0.0866111467008328,0.0864830237027545,0.8908400000000001,-0.0016575168805978,0.0809949038095992
2001-04-29,0.0869955156950672,0.0871236386931453,0.89132,9.003214840319629e-16,0.0777054229165275
2001-04-30,0.0823830877642535,0.0822549647661754,0.8875399999999999,0.001241791510842,0.076196281744654
2001-05-01,0.0909673286354899,0.091095451633568,0.89428,0.0037343746265775,0.0763307948692287
2001-05-02,0.0930172966047404,0.0931454196028185,0.89598,-0.0024913002324931,0.0772326517186804
2001-05-03,0.0863549007046764,0.0863549007046764,0.89062,0.0012431151317381,0.0795563170451283
2001-05-04,0.0900704676489427,0.090198590647021,0.89376,-0.0066379819522797,0.0795214371153302
2001-05-06,0.0877642536835361,0.0878923766816142,0.89184,0.0029014938612124,0.0768598583547428
2001-05-07,0.0863549007046764,0.0864830237027545,0.8906600000000001,-0.0008287866672818,0.0739361264456486
2001-05-08,0.0780269058295963,0.0781550288276744,0.8842399999999999,0.0020672161324495,0.0698095169318519
2001-05-09,0.0811018577834721,0.0811018577834721,0.88658,0.0024827522609312,0.0662489002902164
2001-05-10,0.0749519538757206,0.0748238308776425,0.88174,0.0020654605881714,0.0635512994929158
2001-05-11,0.0685458039718127,0.068673926969891,0.87684,0.0020619733064986,0.0600992665110848
